eqid,eqX,eqY,zoneUTM,dc_0_mean,dc_1e_mean,dc_0_med,dc_1e_med,dc_0_unc,dc_1e_unc
20,350.3727630331359,3756.461999998863,54.0,-0.09770436563816352,-0.055007280175233104,-0.09962794079207107,-0.0520242260476447,0.04049830134479785,0.1276891398316577
21,-211.5027362895382,3942.861107077152,54.0,-0.09770436563816352,-0.012326929245142294,-0.09962794079207107,-0.00671595747812685,0.04049830134479785,0.13769372541569144
22,-219.46475068668764,3910.916163982088,54.0,-0.09770436563816352,-0.14582359969892142,-0.09962794079207107,-0.13336929601006603,0.04049830134479785,0.15548377616369027
23,64.81973861557135,3803.325091290097,54.0,-0.09770436563816352,0.0965313656545999,-0.09962794079207107,0.09138010947658384,0.04049830134479785,0.14883927037288283
24,806.8939248016844,4714.281141947781,54.0,-0.09770436563816352,-0.11840254496983552,-0.09962794079207107,-0.11278740526310796,0.04049830134479785,0.1384011546583454
25,-281.0513156866755,3806.595394995688,54.0,-0.09770436563816352,-0.08003637989723515,-0.09962794079207107,-0.07392849578819272,0.04049830134479785,0.12991902110708492
26,-279.4489109472877,3801.1933826205623,54.0,-0.09770436563816352,-0.0902946456422025,-0.09962794079207107,-0.08399059313081456,0.04049830134479785,0.13179744151346184
27,500.0000000000022,4252.416563158607,54.0,-0.09770436563816352,0.10345339413128217,-0.09962794079207107,0.09770629685518473,0.04049830134479785,0.14074192452356019
28,424.2602128692233,3873.357737037608,54.0,-0.09770436563816352,-0.0019115229062237789,-0.09962794079207107,-0.01188211225739461,0.04049830134479785,0.13880504532758584
29,687.2631361295736,4680.028936705243,54.0,-0.09770436563816352,-0.07935317684631543,-0.09962794079207107,-0.08149921711457742,0.04049830134479785,0.13840652113542076
30,777.957263569134,4705.278199933562,54.0,-0.09770436563816352,-0.14528377149574398,-0.09962794079207107,-0.1368468817948042,0.04049830134479785,0.13965990120071373
31,742.0012391113149,4697.266742090076,54.0,-0.09770436563816352,-0.11597804827026098,-0.09962794079207107,-0.11306472609874677,0.04049830134479785,0.13789402098177683
32,665.5513049319815,4690.5941452398565,54.0,-0.09770436563816352,-0.13441994648632355,-0.09962794079207107,-0.13423098157404628,0.04049830134479785,0.1196988797263994
33,661.3049015884727,4696.050099390135,54.0,-0.09770436563816352,-0.1199740418824284,-0.09962794079207107,-0.11842376102531199,0.04049830134479785,0.11896379928564632
34,428.60712912626303,3845.5965897457527,54.0,-0.09770436563816352,-0.03437889761658696,-0.09962794079207107,-0.03545166060236221,0.04049830134479785,0.13506454811743307
35,98.91793599234212,3668.927591587937,54.0,-0.09770436563816352,0.01214619627801881,-0.09962794079207107,0.014519516585230997,0.04049830134479785,0.14146727374156134
36,402.5989527447234,3978.941711549118,54.0,-0.09770436563816352,0.03398266123353695,-0.09962794079207107,0.03538208507488841,0.04049830134479785,0.13086376936536215
37,667.8623533320236,4697.315569318498,54.0,-0.09770436563816352,-0.10678961103824676,-0.09962794079207107,-0.10336875881677625,0.04049830134479785,0.12060779076227125
38,303.056352221951,4122.696565148784,54.0,-0.09770436563816352,0.01651805505217125,-0.09962794079207107,0.01572149413572175,0.04049830134479785,0.1292158948588903
39,835.7803694420392,4770.167694700599,54.0,-0.09770436563816352,0.0343154090556669,-0.09962794079207107,0.031856071052282296,0.04049830134479785,0.1451062994569663
40,-495.1785239267355,3778.405892420616,54.0,-0.09770436563816352,0.13749036514907667,-0.09962794079207107,0.1321359748996426,0.04049830134479785,0.15753901422823816
41,404.3299134394247,3988.795815199408,54.0,-0.09770436563816352,0.044941121731813416,-0.09962794079207107,0.04359074704741843,0.04049830134479785,0.12975051419613567
42,621.8841965677221,4445.387495579415,54.0,-0.09770436563816352,0.030220963035432646,-0.09962794079207107,0.03085874522283176,0.04049830134479785,0.10173040246539065
43,106.1589291135848,4141.7564429293725,54.0,-0.09770436563816352,0.04482513464646342,-0.09962794079207107,0.04437752976458691,0.04049830134479785,0.1417219127253118
44,278.8623898141557,4157.834291383674,54.0,-0.09770436563816352,-0.011706644321652991,-0.09962794079207107,-0.01465242450687706,0.04049830134479785,0.13850919846019538
45,646.8580691679209,4436.1702864692425,54.0,-0.09770436563816352,0.0350392381904154,-0.09962794079207107,0.034885994005320775,0.04049830134479785,0.12152938537444338
46,479.5101355324487,4329.232196669799,54.0,-0.09770436563816352,0.08253038698215796,-0.09962794079207107,0.08330790785036014,0.04049830134479785,0.12994382753186245
47,476.8845411410292,4318.364085281663,54.0,-0.09770436563816352,0.09170656690995914,-0.09962794079207107,0.08748716697505056,0.04049830134479785,0.134798062557719
48,621.1098550941425,4456.477900588364,54.0,-0.09770436563816352,0.04142985712755872,-0.09962794079207107,0.038792928766435274,0.04049830134479785,0.1159464932739882
49,271.1614629140905,3852.162184769617,54.0,-0.09770436563816352,0.00300193890793782,-0.09962794079207107,-2.6431887312826016e-05,0.04049830134479785,0.12907565915608984
50,303.1987721241244,4784.984313068391,54.0,-0.09770436563816352,0.010425226374571666,-0.09962794079207107,0.009993052899046007,0.04049830134479785,0.14033426686720285
51,492.46916862384336,4319.554466150916,54.0,-0.09770436563816352,0.044829781177343965,-0.09962794079207107,0.04594860690953671,0.04049830134479785,0.12321844937797818
52,613.2688661880418,4317.257345805255,54.0,-0.09770436563816352,0.2257906806203165,-0.09962794079207107,0.2184599432676807,0.04049830134479785,0.1326711946536117
53,413.6607163277177,4126.933692479007,54.0,-0.09770436563816352,-0.0690583765680135,-0.09962794079207107,-0.06803392066772948,0.04049830134479785,0.1425420487877678
54,181.0656949265822,4007.0767963031503,54.0,-0.09770436563816352,-0.02044349763648254,-0.09962794079207107,-0.021286008428097972,0.04049830134479785,0.12720901229483386
55,679.1344462972443,4226.875249913833,54.0,-0.09770436563816352,0.007332432873087242,-0.09962794079207107,0.010218104228133832,0.04049830134479785,0.14065536470244316
56,625.9985091941669,4344.425799606012,54.0,-0.09770436563816352,0.23337741954268382,-0.09962794079207107,0.22908801958219815,0.04049830134479785,0.14239922680808742
57,286.22286085268047,4096.016113555928,54.0,-0.09770436563816352,-0.01543986375969642,-0.09962794079207107,-0.016881544549136974,0.04049830134479785,0.1281736607786109
58,334.71484028241383,4482.861045979598,54.0,-0.09770436563816352,0.12662231715234903,-0.09962794079207107,0.11708269149625772,0.04049830134479785,0.15802386615808953
59,633.1852302568241,4317.679688677003,54.0,-0.09770436563816352,0.24287795084026967,-0.09962794079207107,0.2338379274596621,0.04049830134479785,0.14052263331422818
60,537.8053897258154,4116.922491112731,54.0,-0.09770436563816352,0.06200512982591725,-0.09962794079207107,0.05970351505665723,0.04049830134479785,0.12678236271305487
61,645.8872104090177,4370.307858894735,54.0,-0.09770436563816352,0.2650028031084271,-0.09962794079207107,0.2535884863937486,0.04049830134479785,0.14984087652704864
62,583.2192292927565,4207.570440686977,54.0,-0.09770436563816352,0.136838403253161,-0.09962794079207107,0.12760250643458285,0.04049830134479785,0.13471926623000605
63,587.79522063936,3965.30735379632,54.0,-0.09770436563816352,-0.06030822399442776,-0.09962794079207107,-0.05188308970122041,0.04049830134479785,0.1305311246003305
64,511.20045336943775,4034.756555075861,54.0,-0.09770436563816352,0.07565049259386289,-0.09962794079207107,0.07529795975994136,0.04049830134479785,0.12014577727421892
65,628.569594659982,4182.409690156388,54.0,-0.09770436563816352,0.02419913661688974,-0.09962794079207107,0.02875797678318142,0.04049830134479785,0.12762925551216367
66,292.2609771757026,3909.816818957042,54.0,-0.09770436563816352,-0.012832946444276667,-0.09962794079207107,-0.011270556009044435,0.04049830134479785,0.13182339937976634
67,491.6009153175041,3965.873607703836,54.0,-0.09770436563816352,-0.002573053638028376,-0.09962794079207107,-0.0030411163301483062,0.04049830134479785,0.1242711923217333
68,551.3308823891985,4154.3829093310205,54.0,-0.09770436563816352,0.051283240439276546,-0.09962794079207107,0.04925396268136567,0.04049830134479785,0.11942054621276585
69,620.3081608477662,4442.697633686135,54.0,-0.09770436563816352,0.030011988999804316,-0.09962794079207107,0.03186601473462482,0.04049830134479785,0.10690936755972918
70,580.3679443218005,4175.917211801147,54.0,-0.09770436563816352,0.05615640439610451,-0.09962794079207107,0.05577844867819157,0.04049830134479785,0.1238615922125
71,461.8106926932424,4070.996636995212,54.0,-0.09770436563816352,0.049760777056882526,-0.09962794079207107,0.0475467520849478,0.04049830134479785,0.10726654129631251
72,481.1580797342048,4104.322784187657,54.0,-0.09770436563816352,-0.05575316570603733,-0.09962794079207107,-0.04524988120644449,0.04049830134479785,0.13677689699189968
73,617.5588333856901,4249.279514761538,54.0,-0.09770436563816352,0.13524129964471665,-0.09962794079207107,0.13597877660212293,0.04049830134479785,0.139521883858575
74,630.0947010611478,4141.259609929846,54.0,-0.09770436563816352,-0.007899837219083234,-0.09962794079207107,-0.005922243466524284,0.04049830134479785,0.13568987212535752
75,470.88421956699887,4088.931941860032,54.0,-0.09770436563816352,0.0031230052761053255,-0.09962794079207107,0.00792475114617365,0.04049830134479785,0.11374718080025986
76,517.3116391169647,4113.7490927459785,54.0,-0.09770436563816352,0.07230592267479408,-0.09962794079207107,0.06673449902158494,0.04049830134479785,0.12060231982592452
77,525.0806648123429,4068.285736497157,54.0,-0.09770436563816352,0.12907263768559601,-0.09962794079207107,0.11994120354849708,0.04049830134479785,0.13676974270768774
78,627.6682725345173,4456.030927875323,54.0,-0.09770436563816352,0.06451689180934488,-0.09962794079207107,0.05916899857369205,0.04049830134479785,0.1215441341462949
79,542.8967469452417,4145.126522468353,54.0,-0.09770436563816352,0.06403505250214632,-0.09962794079207107,0.06283529030448182,0.04049830134479785,0.1288897639508341
80,518.7764202728424,4093.7838409303818,54.0,-0.09770436563816352,0.04895454897916204,-0.09962794079207107,0.04377893974381379,0.04049830134479785,0.11658402726598709
