eqid,eqX,eqY,zoneUTM,dc_0_mean,dc_1e_mean,dc_0_med,dc_1e_med,dc_0_unc,dc_1e_unc
84,631.3977699868426,4372.26908466025,54.0,-0.0536582759520472,0.09813489515734954,-0.052634847406993035,0.09147754905410954,0.03695495219222746,0.12216220774766345
85,572.4545395065124,4163.749576252414,54.0,-0.0536582759520472,0.017777346681716887,-0.052634847406993035,0.019147632579148283,0.03695495219222746,0.11528571162904241
86,542.8497150079456,3957.433060143872,54.0,-0.0536582759520472,-0.03410120141372459,-0.052634847406993035,-0.03259134185760721,0.03695495219222746,0.11740405780424291
87,663.3163926639071,4436.617662823868,54.0,-0.0536582759520472,-0.09753382070642663,-0.052634847406993035,-0.09385315633775762,0.03695495219222746,0.12131184090564034
88,-32.87294301735424,3776.17863145535,54.0,-0.0536582759520472,0.08973469524442379,-0.052634847406993035,0.08425453928957127,0.03695495219222746,0.1304333722781342
89,515.5112789978382,4127.169092421015,54.0,-0.0536582759520472,0.011736224542761424,-0.052634847406993035,0.009723543892371771,0.03695495219222746,0.1167274150608124
90,546.2415737931277,4083.461152346191,54.0,-0.0536582759520472,-0.03682402771681648,-0.052634847406993035,-0.03096356483422658,0.03695495219222746,0.11849147778358679
91,567.1553577821909,4131.306967868864,54.0,-0.0536582759520472,-0.0575492591083915,-0.052634847406993035,-0.05324496148401308,0.03695495219222746,0.12259887437008925
92,577.7231586056545,4060.836546501464,54.0,-0.0536582759520472,-0.046583692410881894,-0.052634847406993035,-0.04198488452966516,0.03695495219222746,0.12486641001329996
93,275.4374088407163,3843.51011953928,54.0,-0.0536582759520472,0.0014100281598106554,-0.052634847406993035,-0.004041254356975606,0.03695495219222746,0.11453098872031447
94,607.4181210323919,4256.352014171782,54.0,-0.0536582759520472,0.03041740338909991,-0.052634847406993035,0.02891440857212088,0.03695495219222746,0.12409834487434938
95,231.87710682343203,3811.365504154603,54.0,-0.0536582759520472,-0.0743136695756953,-0.052634847406993035,-0.07110439128587633,0.03695495219222746,0.1250335066482624
96,623.2088152215199,4442.522211911519,54.0,-0.0536582759520472,-0.08482246700355882,-0.052634847406993035,-0.08614017615186062,0.03695495219222746,0.10115367295720423
97,562.1256537151418,3993.041990758743,54.0,-0.0536582759520472,-0.06301347315232023,-0.052634847406993035,-0.06126944910010579,0.03695495219222746,0.11613695819147764
98,631.0597053851714,4679.977771773372,54.0,-0.0536582759520472,-0.020700623391814447,-0.052634847406993035,-0.023214781813433984,0.03695495219222746,0.12145908236297633
99,677.3923123197425,4458.591690875839,54.0,-0.0536582759520472,-0.08218658616010965,-0.052634847406993035,-0.0802160585437525,0.03695495219222746,0.11758523353447185
100,688.226455777822,4457.521568699916,54.0,-0.0536582759520472,-0.025814231369465437,-0.052634847406993035,-0.027167405069983195,0.03695495219222746,0.11566486177966541
101,703.3499165584745,4445.916544165671,54.0,-0.0536582759520472,-0.06419528116128238,-0.052634847406993035,-0.06350051200664358,0.03695495219222746,0.12106178496529411
102,687.7533482500393,4462.8415205037,54.0,-0.0536582759520472,-0.004512015719002664,-0.052634847406993035,-0.006941172454618973,0.03695495219222746,0.12520197629466726
103,462.2337953932308,4065.780960132662,54.0,-0.0536582759520472,0.041821402212639074,-0.052634847406993035,0.0392915238467117,0.03695495219222746,0.10613066611260766
104,513.085991818958,4090.6670141807376,54.0,-0.0536582759520472,-0.012602480003630569,-0.052634847406993035,-0.01218279288789585,0.03695495219222746,0.10501413812341522
105,463.203498736656,4062.892527800171,54.0,-0.0536582759520472,0.048170873447388546,-0.052634847406993035,0.0479507956592205,0.03695495219222746,0.10571197362932153
106,438.3970135664206,3912.290557700556,54.0,-0.0536582759520472,-0.008725912178605659,-0.052634847406993035,-0.0058996643011802125,0.03695495219222746,0.12150195615931574
107,158.6684679171517,3919.002675504616,54.0,-0.0536582759520472,0.01981814168642978,-0.052634847406993035,0.020506116282083507,0.03695495219222746,0.12443868196545457
108,527.0600907435977,4091.365687145287,54.0,-0.0536582759520472,-0.017927582366277593,-0.052634847406993035,-0.018748287371165233,0.03695495219222746,0.10876345727187937
109,316.49031405012005,3929.154743051912,54.0,-0.0536582759520472,-0.031405548302444436,-0.052634847406993035,-0.030574404278139164,0.03695495219222746,0.12159513368388657
110,621.538139064574,4445.715012315663,54.0,-0.0536582759520472,-0.08918578543405559,-0.052634847406993035,-0.0890311125300335,0.03695495219222746,0.10104071403457246
111,251.14156651564912,4194.6094429104505,54.0,-0.0536582759520472,0.012447551832907815,-0.052634847406993035,0.008617542725104208,0.03695495219222746,0.12176687688021774
112,465.43944178630807,4063.6597216274654,54.0,-0.0536582759520472,0.04923544968031186,-0.052634847406993035,0.049516705763251845,0.03695495219222746,0.10661228570086632
113,493.8518825171933,3956.000689079267,54.0,-0.0536582759520472,-0.012570413035169386,-0.052634847406993035,-0.01464812404171784,0.03695495219222746,0.11155192953616308
114,614.1933123417826,4407.07660776138,54.0,-0.0536582759520472,0.03924935428804449,-0.052634847406993035,0.036295138186943104,0.03695495219222746,0.11498451788083447
115,564.9202884742622,4145.268994027613,54.0,-0.0536582759520472,0.010338526248995616,-0.052634847406993035,0.012934758224530772,0.03695495219222746,0.10794310810215839
116,607.5300941255965,4399.875364871049,54.0,-0.0536582759520472,-0.007765248984391973,-0.052634847406993035,-0.00016389144780183402,0.03695495219222746,0.11501847851668101
117,685.3230867940251,4391.141433827922,54.0,-0.0536582759520472,-0.07017389669860373,-0.052634847406993035,-0.06749624130993365,0.03695495219222746,0.12599444448718308
