eqid,eqX,eqY,zoneUTM,dc_0_mean,dc_1e_mean,dc_0_med,dc_1e_med,dc_0_unc,dc_1e_unc
31,625.9985092,4344.4258,54.0,-0.04177954634567853,0.020460820579427653,-0.04569039214312149,0.018479985754731164,0.05298765633872019,0.1359284136688888
32,286.2228609,4096.016114,54.0,-0.04177954634567853,-0.0408288570864646,-0.04569039214312149,-0.044867165530609,0.05298765633872019,0.12967980199635562
33,334.7148403,4482.861046,54.0,-0.04177954634567853,0.11595337063249204,-0.04569039214312149,0.10652127363705445,0.05298765633872019,0.14475394721189372
34,633.1852303,4317.679689,54.0,-0.04177954634567853,0.05106736727184633,-0.04569039214312149,0.044298865513009204,0.05298765633872019,0.13564558802997123
35,645.8872104,4370.307859,54.0,-0.04177954634567853,0.025367451802266072,-0.04569039214312149,0.025953749882583147,0.05298765633872019,0.14220624035155147
36,583.2192293,4207.570441,54.0,-0.04177954634567853,0.09529079023846651,-0.04569039214312149,0.08373494861969123,0.05298765633872019,0.14852375802527618
37,587.7952206,3965.307354,54.0,-0.04177954634567853,-0.12845205250399577,-0.04569039214312149,-0.12566725566418036,0.05298765633872019,0.1423647515496767
38,628.5695947,4182.40969,54.0,-0.04177954634567853,-0.04322823371229217,-0.04569039214312149,-0.04143749550431985,0.05298765633872019,0.14035637082109126
39,292.2609772,3909.816819,54.0,-0.04177954634567853,-0.02542948337709955,-0.04569039214312149,-0.031166445242826635,0.05298765633872019,0.14254419964863232
40,491.6009153,3965.873608,54.0,-0.04177954634567853,-0.027697539735218803,-0.04569039214312149,-0.029347145462288532,0.05298765633872019,0.1426408301592158
41,580.3679443,4175.917212,54.0,-0.04177954634567853,0.0049823273809386295,-0.04569039214312149,0.004371959785228759,0.05298765633872019,0.12997567141358615
42,461.8106927,4070.996637,54.0,-0.04177954634567853,-0.03492913954815505,-0.04569039214312149,-0.03093412069918145,0.05298765633872019,0.11618109038251231
43,481.1580797,4104.322784,54.0,-0.04177954634567853,-2.362581473999872e-05,-0.04569039214312149,-0.0005638860189724846,0.05298765633872019,0.12440677999069141
44,630.0947011,4141.25961,54.0,-0.04177954634567853,-0.0409873418020098,-0.04569039214312149,-0.04239041479190087,0.05298765633872019,0.1350163595063105
45,470.8842196,4088.931942,54.0,-0.04177954634567853,0.009290219570291533,-0.04569039214312149,0.006486876615477865,0.05298765633872019,0.12845048972929718
46,517.3116391,4113.749093,54.0,-0.04177954634567853,0.09101864958386853,-0.04569039214312149,0.08570333648271608,0.05298765633872019,0.13839290096362358
47,-260.0556528,3915.584287,54.0,-0.04177954634567853,-0.00790283231316373,-0.04569039214312149,-0.003466798109030985,0.05298765633872019,0.14239555170872234
48,497.4027971,4039.075702,54.0,-0.04177954634567853,-0.12945020847678224,-0.04569039214312149,-0.1207145909495353,0.05298765633872019,0.1442432952514588
49,542.849715,3957.43306,54.0,-0.04177954634567853,-0.04935534472028795,-0.04569039214312149,-0.047032488757716075,0.05298765633872019,0.14815360721348061
50,663.3163927,4436.617663,54.0,-0.04177954634567853,-0.26819106009648425,-0.04569039214312149,-0.24145227281038517,0.05298765633872019,0.17811135290966743
51,-32.87294302,3776.178631,54.0,-0.04177954634567853,0.13774086993305373,-0.04569039214312149,0.12626636458932827,0.05298765633872019,0.15694781750754364
52,515.511279,4127.169092,54.0,-0.04177954634567853,0.10234965994697583,-0.04569039214312149,0.10038917007583567,0.05298765633872019,0.14421552295093304
53,577.7231586,4060.836547,54.0,-0.04177954634567853,-0.141616272844873,-0.04569039214312149,-0.13107015432607394,0.05298765633872019,0.14895046754870409
54,275.4374088,3843.51012,54.0,-0.04177954634567853,0.027471589816429207,-0.04569039214312149,0.02730966938761469,0.05298765633872019,0.13871425630844036
55,562.1256537,3993.041991,54.0,-0.04177954634567853,-0.15416775185992834,-0.04569039214312149,-0.1441223771391012,0.05298765633872019,0.14818798641663444
56,631.0597054,4679.977772,54.0,-0.04177954634567853,0.018928292441366047,-0.04569039214312149,0.015930726105675305,0.05298765633872019,0.1321121792664882
57,677.3923123,4458.591691,54.0,-0.04177954634567853,-0.20605969461349483,-0.04569039214312149,-0.19333517527414062,0.05298765633872019,0.1506731015717189
58,688.2264558,4457.521569,54.0,-0.04177954634567853,-0.18334991097890174,-0.04569039214312149,-0.18375899262692144,0.05298765633872019,0.14148891180932108
59,703.3499166,4445.916544,54.0,-0.04177954634567853,-0.16305951531614535,-0.04569039214312149,-0.15624362778464745,0.05298765633872019,0.14489049734385714
60,687.7533483,4462.841521,54.0,-0.04177954634567853,-0.14974378956719755,-0.04569039214312149,-0.1514869541687336,0.05298765633872019,0.13722957636901784
61,462.2337954,4065.78096,54.0,-0.04177954634567853,-0.052551715763201085,-0.04569039214312149,-0.04974437995541105,0.05298765633872019,0.11221006567878672
62,463.2034987,4062.892528,54.0,-0.04177954634567853,-0.048153655869711175,-0.04569039214312149,-0.04566228716536743,0.05298765633872019,0.11343652804472243
63,438.3970136,3912.290558,54.0,-0.04177954634567853,-0.09580649689937751,-0.04569039214312149,-0.08535709869643979,0.05298765633872019,0.14890776930710914
64,316.4903141,3929.154743,54.0,-0.04177954634567853,-0.08251562989338276,-0.04569039214312149,-0.07870138503412015,0.05298765633872019,0.14511741031307895
65,251.1415665,4194.609443,54.0,-0.04177954634567853,0.0626595060012733,-0.04569039214312149,0.05894177593856779,0.05298765633872019,0.13475639445395657
66,465.4394418,4063.659722,54.0,-0.04177954634567853,-0.05038540370817446,-0.04569039214312149,-0.046620342841652986,0.05298765633872019,0.11123500622966834
67,493.8518825,3956.000689,54.0,-0.04177954634567853,-0.06839826286452269,-0.04569039214312149,-0.07011651167885123,0.05298765633872019,0.13571617518325718
68,614.1933123,4407.076608,54.0,-0.04177954634567853,0.0037044938614049228,-0.04569039214312149,0.005894504881293508,0.05298765633872019,0.13649859234491293
69,607.5300941,4399.875365,54.0,-0.04177954634567853,-0.01823131326924293,-0.04569039214312149,-0.016404192561828842,0.05298765633872019,0.1318938943052846
70,685.3230868,4391.141434,54.0,-0.04177954634567853,-0.1379305152558979,-0.04569039214312149,-0.13269046541101182,0.05298765633872019,0.1451211389858454
