eqid,eqX,eqY,zoneUTM,dc_0_mean,dc_1e_mean,dc_0_med,dc_1e_med,dc_0_unc,dc_1e_unc
27,500.0000000000022,4252.416563158607,54.0,-0.12647876619896523,0.13576029342108298,-0.12678017505325526,0.12782244175243293,0.04920324548320789,0.15377636975275977
28,424.2602128692233,3873.357737037608,54.0,-0.12647876619896523,-0.08716001676514772,-0.12678017505325526,-0.08405552037651143,0.04920324548320789,0.15211579340762243
29,687.2631361295736,4680.028936705243,54.0,-0.12647876619896523,-0.18061771753477265,-0.12678017505325526,-0.17474269755528776,0.04920324548320789,0.15813798883849883
30,777.957263569134,4705.278199933562,54.0,-0.12647876619896523,-0.1796115059216468,-0.12678017505325526,-0.17435052135053097,0.04920324548320789,0.1658970264868546
31,742.0012391113149,4697.266742090076,54.0,-0.12647876619896523,-0.17337562462073944,-0.12678017505325526,-0.17024269420183238,0.04920324548320789,0.16168694585712912
32,665.5513049319815,4690.5941452398565,54.0,-0.12647876619896523,-0.25379081120478336,-0.12678017505325526,-0.24493795056948342,0.04920324548320789,0.15365291556933988
33,661.3049015884727,4696.050099390135,54.0,-0.12647876619896523,-0.23636378510195988,-0.12678017505325526,-0.23271231062022607,0.04920324548320789,0.14717612214772607
34,428.60712912626303,3845.5965897457527,54.0,-0.12647876619896523,-0.1105930990300619,-0.12678017505325526,-0.1100082986754407,0.04920324548320789,0.15761174777483988
35,98.91793599234212,3668.927591587937,54.0,-0.12647876619896523,0.013290530405331959,-0.12678017505325526,0.019602958682209817,0.04920324548320789,0.17027565786939758
36,402.5989527447234,3978.941711549118,54.0,-0.12647876619896523,0.07331615611047404,-0.12678017505325526,0.0670630550582472,0.04920324548320789,0.1484186498863215
37,667.8623533320236,4697.315569318498,54.0,-0.12647876619896523,-0.2119878917127515,-0.12678017505325526,-0.20961316357268767,0.04920324548320789,0.145594952707274
38,303.056352221951,4122.696565148784,54.0,-0.12647876619896523,0.038672409266803695,-0.12678017505325526,0.03313389566545845,0.04920324548320789,0.14478709807956752
39,835.7803694420392,4770.167694700599,54.0,-0.12647876619896523,0.05561182600969463,-0.12678017505325526,0.04713910873616242,0.04920324548320789,0.16593275757938003
40,-495.1785239267355,3778.405892420616,54.0,-0.12647876619896523,0.1366446604594687,-0.12678017505325526,0.12833274261704902,0.04920324548320789,0.1740749046068559
41,404.3299134394247,3988.795815199408,54.0,-0.12647876619896523,0.10445558032431525,-0.12678017505325526,0.09924461716253244,0.04920324548320789,0.15419493035361087
42,621.8841965677221,4445.387495579415,54.0,-0.12647876619896523,0.049726655633716546,-0.12678017505325526,0.05187563521282798,0.04920324548320789,0.11534535393728346
43,106.1589291135848,4141.7564429293725,54.0,-0.12647876619896523,0.05789590392238652,-0.12678017505325526,0.05060668348002585,0.04920324548320789,0.15820175248839508
44,278.8623898141557,4157.834291383674,54.0,-0.12647876619896523,0.001666650920977269,-0.12678017505325526,0.0015891994259309386,0.04920324548320789,0.1521660655257387
45,646.8580691679209,4436.1702864692425,54.0,-0.12647876619896523,-0.009478391018901529,-0.12678017505325526,-0.0033070784581169317,0.04920324548320789,0.14081467103663806
46,479.5101355324487,4329.232196669799,54.0,-0.12647876619896523,0.10358116951187853,-0.12678017505325526,0.09573400275591346,0.04920324548320789,0.14063650284270396
47,476.8845411410292,4318.364085281663,54.0,-0.12647876619896523,0.1126052957522234,-0.12678017505325526,0.1099399228843389,0.04920324548320789,0.14173714582790817
48,621.1098550941425,4456.477900588364,54.0,-0.12647876619896523,0.03812185138539234,-0.12678017505325526,0.04012086356969691,0.04920324548320789,0.12703919186452495
49,271.1614629140905,3852.162184769617,54.0,-0.12647876619896523,-0.025090511419277685,-0.12678017505325526,-0.02526461193655019,0.04920324548320789,0.15001776825768237
50,303.1987721241244,4784.984313068391,54.0,-0.12647876619896523,0.027125971936805097,-0.12678017505325526,0.023667320064178668,0.04920324548320789,0.15663286564882725
51,492.46916862384336,4319.554466150916,54.0,-0.12647876619896523,0.07826652080802642,-0.12678017505325526,0.07951779372637782,0.04920324548320789,0.14168391388263557
52,613.2688661880418,4317.257345805255,54.0,-0.12647876619896523,0.3237941240607622,-0.12678017505325526,0.31638530658762837,0.04920324548320789,0.16918434701197246
53,413.6607163277177,4126.933692479007,54.0,-0.12647876619896523,-0.05237231139673419,-0.12678017505325526,-0.043006077170612195,0.04920324548320789,0.16652648893111893
54,181.0656949265822,4007.0767963031503,54.0,-0.12647876619896523,-0.010334049906121062,-0.12678017505325526,-0.008134578531273213,0.04920324548320789,0.14945997370259353
55,679.1344462972443,4226.875249913833,54.0,-0.12647876619896523,0.03547389496934352,-0.12678017505325526,0.0378806090192001,0.04920324548320789,0.15744377885540417
56,625.9985091941669,4344.425799606012,54.0,-0.12647876619896523,0.32419659976758247,-0.12678017505325526,0.3196619024113657,0.04920324548320789,0.16473579159817542
57,286.22286085268047,4096.016113555928,54.0,-0.12647876619896523,0.0004056013248825539,-0.12678017505325526,0.00036693553617122123,0.04920324548320789,0.1528149658495362
58,334.71484028241383,4482.861045979598,54.0,-0.12647876619896523,0.14946776809827386,-0.12678017505325526,0.13578406829726863,0.04920324548320789,0.17386011837792756
59,633.1852302568241,4317.679688677003,54.0,-0.12647876619896523,0.3467124575636678,-0.12678017505325526,0.33394835750033125,0.04920324548320789,0.1748998883856803
60,537.8053897258154,4116.922491112731,54.0,-0.12647876619896523,0.06192880422842091,-0.12678017505325526,0.05252212677543927,0.04920324548320789,0.14140781635104727
61,645.8872104090177,4370.307858894735,54.0,-0.12647876619896523,0.3218725804231515,-0.12678017505325526,0.3139839029188349,0.04920324548320789,0.1786769526708271
62,583.2192292927565,4207.570440686977,54.0,-0.12647876619896523,0.20713455165457972,-0.12678017505325526,0.20107065197041188,0.04920324548320789,0.16593473733960304
63,587.79522063936,3965.30735379632,54.0,-0.12647876619896523,-0.14563347300139562,-0.12678017505325526,-0.13169074342846693,0.04920324548320789,0.17181469851582673
64,511.20045336943775,4034.756555075861,54.0,-0.12647876619896523,0.05170361383446119,-0.12678017505325526,0.04954390157663796,0.04920324548320789,0.14301102707483831
65,628.569594659982,4182.409690156388,54.0,-0.12647876619896523,0.03721491348572409,-0.12678017505325526,0.043409240450339684,0.04920324548320789,0.15006507229293517
66,292.2609771757026,3909.816818957042,54.0,-0.12647876619896523,-0.0267672735114403,-0.12678017505325526,-0.022214458231998878,0.04920324548320789,0.15418519460288266
67,491.6009153175041,3965.873607703836,54.0,-0.12647876619896523,-0.017963211157955745,-0.12678017505325526,-0.012974541049763188,0.04920324548320789,0.14380994355377796
68,551.3308823891985,4154.3829093310205,54.0,-0.12647876619896523,0.08756129405112152,-0.12678017505325526,0.08004960792548194,0.04920324548320789,0.1413292393957602
69,620.3081608477662,4442.697633686135,54.0,-0.12647876619896523,0.054112910546942186,-0.12678017505325526,0.05460604318534963,0.04920324548320789,0.1166143898494136
70,580.3679443218005,4175.917211801147,54.0,-0.12647876619896523,0.10313492531236747,-0.12678017505325526,0.09959033373408088,0.04920324548320789,0.14206026465841504
71,461.8106926932424,4070.996636995212,54.0,-0.12647876619896523,0.09123106554457332,-0.12678017505325526,0.08809933791852911,0.04920324548320789,0.1252416400147652
72,481.1580797342048,4104.322784187657,54.0,-0.12647876619896523,-0.05936236832437977,-0.12678017505325526,-0.04549754012378808,0.04920324548320789,0.1520195379442561
73,617.5588333856901,4249.279514761538,54.0,-0.12647876619896523,0.22410474261874877,-0.12678017505325526,0.22064558145248026,0.04920324548320789,0.15528927851254978
74,630.0947010611478,4141.259609929846,54.0,-0.12647876619896523,-0.016575786293259318,-0.12678017505325526,-0.01154621717403808,0.04920324548320789,0.15235474382658218
75,470.88421956699887,4088.931941860032,54.0,-0.12647876619896523,0.0232333829355747,-0.12678017505325526,0.028007584912492882,0.04920324548320789,0.1339554193943437
76,517.3116391169647,4113.7490927459785,54.0,-0.12647876619896523,0.059662060831877216,-0.12678017505325526,0.050455728863972774,0.04920324548320789,0.13797768278305367
77,525.0806648123429,4068.285736497157,54.0,-0.12647876619896523,0.08855782674594338,-0.12678017505325526,0.07726953450089281,0.04920324548320789,0.14948842573129584
78,627.6682725345173,4456.030927875323,54.0,-0.12647876619896523,0.047350746747420146,-0.12678017505325526,0.04819723627266666,0.04920324548320789,0.12604144605398374
79,542.8967469452417,4145.126522468353,54.0,-0.12647876619896523,0.08067993059421436,-0.12678017505325526,0.07335105628854473,0.04920324548320789,0.13703971086950537
80,518.7764202728424,4093.7838409303818,54.0,-0.12647876619896523,0.04787984504702447,-0.12678017505325526,0.04294256168229095,0.04920324548320789,0.12953352355733658
81,-260.0556528336838,3915.584287356416,54.0,-0.12647876619896523,0.061622363226609106,-0.12678017505325526,0.05756397747293187,0.04920324548320789,0.16119040490004094
82,624.8842742638004,4322.206087397477,54.0,-0.12647876619896523,0.34432146510856837,-0.12678017505325526,0.3384888107571501,0.04920324548320789,0.16929283133797504
83,497.40279712570856,4039.075701869608,54.0,-0.12647876619896523,0.05518930773889609,-0.12678017505325526,0.059813559183068576,0.04920324548320789,0.13501082682318272
84,631.3977699868426,4372.26908466025,54.0,-0.12647876619896523,0.31471661553175756,-0.12678017505325526,0.30288556729497584,0.04920324548320789,0.16595096301806359
85,572.4545395065124,4163.749576252414,54.0,-0.12647876619896523,0.08329055545887605,-0.12678017505325526,0.08044576779880327,0.04920324548320789,0.143714697862513
86,542.8497150079456,3957.433060143872,54.0,-0.12647876619896523,-0.1314622820489399,-0.12678017505325526,-0.1211519977030637,0.04920324548320789,0.1653735808852755
87,663.3163926639071,4436.617662823868,54.0,-0.12647876619896523,-0.018343780948608366,-0.12678017505325526,-0.011614094348731252,0.04920324548320789,0.1432609727905865
88,-32.87294301735424,3776.17863145535,54.0,-0.12647876619896523,0.10879428089890378,-0.12678017505325526,0.10009519755289316,0.04920324548320789,0.1636164436102016
89,515.5112789978382,4127.169092421015,54.0,-0.12647876619896523,-0.04475000094510398,-0.12678017505325526,-0.03310933400970421,0.04920324548320789,0.15552018031635326
90,546.2415737931277,4083.461152346191,54.0,-0.12647876619896523,-0.08457247968993693,-0.12678017505325526,-0.07558866109291966,0.04920324548320789,0.15191168202118766
91,567.1553577821909,4131.306967868864,54.0,-0.12647876619896523,-0.07216066587652115,-0.12678017505325526,-0.06625646631378679,0.04920324548320789,0.1501423155084086
92,577.7231586056545,4060.836546501464,54.0,-0.12647876619896523,-0.13530483036380064,-0.12678017505325526,-0.1236631483255475,0.04920324548320789,0.16145523105025136
93,275.4374088407163,3843.51011953928,54.0,-0.12647876619896523,-0.05072039844806719,-0.12678017505325526,-0.04849911380555934,0.04920324548320789,0.15001029907761598
94,607.4181210323919,4256.352014171782,54.0,-0.12647876619896523,0.23708118801950495,-0.12678017505325526,0.23679220955725977,0.04920324548320789,0.15777088114318838
95,231.87710682343203,3811.365504154603,54.0,-0.12647876619896523,-0.16832799065261175,-0.12678017505325526,-0.15426368041828117,0.04920324548320789,0.17273498852907224
96,623.2088152215199,4442.522211911519,54.0,-0.12647876619896523,0.05145509815176635,-0.12678017505325526,0.05439006984249047,0.04920324548320789,0.11862496721364946
97,562.1256537151418,3993.041990758743,54.0,-0.12647876619896523,-0.17460030074106953,-0.12678017505325526,-0.16043081002901532,0.04920324548320789,0.17788703629536792
98,631.0597053851714,4679.977771773372,54.0,-0.12647876619896523,-0.2726474655034045,-0.12678017505325526,-0.2522855987594709,0.04920324548320789,0.18232967078009263
99,677.3923123197425,4458.591690875839,54.0,-0.12647876619896523,-0.06651167016760832,-0.12678017505325526,-0.06210659848340931,0.04920324548320789,0.1381941511689018
100,688.226455777822,4457.521568699916,54.0,-0.12647876619896523,-0.023153626856944273,-0.12678017505325526,-0.019722404335336063,0.04920324548320789,0.12819164517467863
101,703.3499165584745,4445.916544165671,54.0,-0.12647876619896523,-0.01686223260951852,-0.12678017505325526,-0.006591975645110797,0.04920324548320789,0.14393484429475342
102,687.7533482500393,4462.8415205037,54.0,-0.12647876619896523,-0.007909280334193188,-0.12678017505325526,-0.008158845510850015,0.04920324548320789,0.13225165002746334
103,462.2337953932308,4065.780960132662,54.0,-0.12647876619896523,0.10731188304408702,-0.12678017505325526,0.10555542586035256,0.04920324548320789,0.12514043512199488
104,513.085991818958,4090.6670141807376,54.0,-0.12647876619896523,0.02793595756410957,-0.12678017505325526,0.02926625542109464,0.04920324548320789,0.1284581173644443
105,463.203498736656,4062.892527800171,54.0,-0.12647876619896523,0.1132215236762337,-0.12678017505325526,0.10992819816607452,0.04920324548320789,0.12471382824288195
106,438.3970135664206,3912.290557700556,54.0,-0.12647876619896523,-0.10928169119494055,-0.12678017505325526,-0.09681454915357492,0.04920324548320789,0.16653160234819928
107,158.6684679171517,3919.002675504616,54.0,-0.12647876619896523,-0.006328118413386052,-0.12678017505325526,-0.008040263111411566,0.04920324548320789,0.15392253976162162
108,527.0600907435977,4091.365687145287,54.0,-0.12647876619896523,0.028113597742423054,-0.12678017505325526,0.030739252015683265,0.04920324548320789,0.13036959239755402
109,316.49031405012005,3929.154743051912,54.0,-0.12647876619896523,0.007428434373330316,-0.12678017505325526,0.0006644987667001109,0.04920324548320789,0.154196752041382
110,621.538139064574,4445.715012315663,54.0,-0.12647876619896523,0.0512757751016979,-0.12678017505325526,0.05257479875104793,0.04920324548320789,0.11592886423386785
111,251.14156651564912,4194.6094429104505,54.0,-0.12647876619896523,0.017062875183111597,-0.12678017505325526,0.018796446890438075,0.04920324548320789,0.1591129408878358
112,465.43944178630807,4063.6597216274654,54.0,-0.12647876619896523,0.1097531344204531,-0.12678017505325526,0.11053651536275023,0.04920324548320789,0.12447806641840568
113,493.8518825171933,3956.000689079267,54.0,-0.12647876619896523,-0.033863880139583004,-0.12678017505325526,-0.025097209930937572,0.04920324548320789,0.14508045467634778
114,614.1933123417826,4407.07660776138,54.0,-0.12647876619896523,0.2572771186814734,-0.12678017505325526,0.24853540412099948,0.04920324548320789,0.16574511791141955
115,564.9202884742622,4145.268994027613,54.0,-0.12647876619896523,0.02147137799330014,-0.12678017505325526,0.023554696026775828,0.04920324548320789,0.13643136545983517
116,607.5300941255965,4399.875364871049,54.0,-0.12647876619896523,0.23350608838621748,-0.12678017505325526,0.22619130480922084,0.04920324548320789,0.14963882386242358
117,685.3230867940251,4391.141433827922,54.0,-0.12647876619896523,-0.02275625259158698,-0.12678017505325526,-0.009644510815434323,0.04920324548320789,0.16622688340774158
