eqid,eqX,eqY,zoneUTM,dc_0_mean,dc_1e_mean,dc_0_med,dc_1e_med,dc_0_unc,dc_1e_unc
73,617.5588333856901,4249.279514761538,54.0,-0.04238913870151154,0.06048207937835059,-0.04120035284177398,0.06087537572460472,0.03890527399329198,0.12092100208660908
74,630.0947010611478,4141.259609929846,54.0,-0.04238913870151154,-0.025276333052565155,-0.04120035284177398,-0.026028458539972224,0.03890527399329198,0.12142256831995892
75,470.88421956699887,4088.931941860032,54.0,-0.04238913870151154,0.016226573506606792,-0.04120035284177398,0.008718663961617253,0.03890527399329198,0.1127908103874116
76,517.3116391169647,4113.7490927459785,54.0,-0.04238913870151154,0.03199635191051805,-0.04120035284177398,0.030970625855710303,0.03890527399329198,0.1181136775441747
77,525.0806648123429,4068.285736497157,54.0,-0.04238913870151154,0.019388490348400005,-0.04120035284177398,0.020785237907569556,0.03890527399329198,0.11071152589804904
78,627.6682725345173,4456.030927875323,54.0,-0.04238913870151154,-0.027328817522034116,-0.04120035284177398,-0.02716141174455431,0.03890527399329198,0.10972362514229053
79,542.8967469452417,4145.126522468353,54.0,-0.04238913870151154,0.026561331037876074,-0.04120035284177398,0.028171821902917202,0.03890527399329198,0.11649172929089147
80,518.7764202728424,4093.7838409303818,54.0,-0.04238913870151154,-0.013566879435149636,-0.04120035284177398,-0.01239359374391578,0.03890527399329198,0.10806777441454134
81,-260.0556528336838,3915.584287356416,54.0,-0.04238913870151154,-0.02266948629622426,-0.04120035284177398,-0.020598225849979647,0.03890527399329198,0.11901249474268727
82,624.8842742638004,4322.206087397477,54.0,-0.04238913870151154,0.0799586484009854,-0.04120035284177398,0.08045444103364101,0.03890527399329198,0.11937806762548833
83,497.40279712570856,4039.075701869608,54.0,-0.04238913870151154,-0.011703081114438756,-0.04120035284177398,-0.012646125983532475,0.03890527399329198,0.11417538618628711
84,631.3977699868426,4372.26908466025,54.0,-0.04238913870151154,0.009983043654384285,-0.04120035284177398,0.01170763825367559,0.03890527399329198,0.118703912318104
85,572.4545395065124,4163.749576252414,54.0,-0.04238913870151154,0.01478510311193012,-0.04120035284177398,0.014185397370755469,0.03890527399329198,0.12162809778797497
86,542.8497150079456,3957.433060143872,54.0,-0.04238913870151154,-0.021707588162492138,-0.04120035284177398,-0.016075336391800435,0.03890527399329198,0.12093923061825429
87,663.3163926639071,4436.617662823868,54.0,-0.04238913870151154,-0.12256034481118157,-0.04120035284177398,-0.11525781071005223,0.03890527399329198,0.1258344231481876
88,-32.87294301735424,3776.17863145535,54.0,-0.04238913870151154,0.10664395780081679,-0.04120035284177398,0.10058656868956692,0.03890527399329198,0.12977515090188854
89,515.5112789978382,4127.169092421015,54.0,-0.04238913870151154,0.029858680471220426,-0.04120035284177398,0.026802548756493474,0.03890527399329198,0.11753618166666406
90,546.2415737931277,4083.461152346191,54.0,-0.04238913870151154,-0.01877815993131171,-0.04120035284177398,-0.016856675381103293,0.03890527399329198,0.1205190995079423
91,567.1553577821909,4131.306967868864,54.0,-0.04238913870151154,-0.041597102000172324,-0.04120035284177398,-0.03893803533739269,0.03890527399329198,0.12213788926110655
92,577.7231586056545,4060.836546501464,54.0,-0.04238913870151154,-0.05407160003880104,-0.04120035284177398,-0.053096210250144105,0.03890527399329198,0.11856648173735827
93,275.4374088407163,3843.51011953928,54.0,-0.04238913870151154,0.01102189050800642,-0.04120035284177398,0.006950284528717305,0.03890527399329198,0.12498363028654053
94,607.4181210323919,4256.352014171782,54.0,-0.04238913870151154,0.03349834868163816,-0.04120035284177398,0.036240978345443806,0.03890527399329198,0.12204342394151228
95,231.87710682343203,3811.365504154603,54.0,-0.04238913870151154,-0.07820335007181976,-0.04120035284177398,-0.07488547424968575,0.03890527399329198,0.1275828814784266
96,623.2088152215199,4442.522211911519,54.0,-0.04238913870151154,-0.07352680854803324,-0.04120035284177398,-0.06815287258428776,0.03890527399329198,0.10785121054430352
97,562.1256537151418,3993.041990758743,54.0,-0.04238913870151154,-0.06349170872488026,-0.04120035284177398,-0.06266546102361431,0.03890527399329198,0.12119666621478771
98,631.0597053851714,4679.977771773372,54.0,-0.04238913870151154,-0.010845166188285212,-0.04120035284177398,-0.007467047515588708,0.03890527399329198,0.1230699352694341
99,677.3923123197425,4458.591690875839,54.0,-0.04238913870151154,-0.07549226311776606,-0.04120035284177398,-0.07500631258460738,0.03890527399329198,0.12215016795918554
100,688.226455777822,4457.521568699916,54.0,-0.04238913870151154,-0.03174297209207067,-0.04120035284177398,-0.03382609800400266,0.03890527399329198,0.11759876370369247
101,703.3499165584745,4445.916544165671,54.0,-0.04238913870151154,-0.05563179578211665,-0.04120035284177398,-0.05563095392664888,0.03890527399329198,0.12005757432711477
102,687.7533482500393,4462.8415205037,54.0,-0.04238913870151154,-0.02022409826744104,-0.04120035284177398,-0.02097521661370385,0.03890527399329198,0.11626328012253516
103,462.2337953932308,4065.780960132662,54.0,-0.04238913870151154,0.01534047804227001,-0.04120035284177398,0.011447493945658773,0.03890527399329198,0.10567706627014703
104,513.085991818958,4090.6670141807376,54.0,-0.04238913870151154,-0.02408948356575325,-0.04120035284177398,-0.020069187506391244,0.03890527399329198,0.11220448450958755
105,463.203498736656,4062.892527800171,54.0,-0.04238913870151154,0.019924813963526175,-0.04120035284177398,0.022713492560926217,0.03890527399329198,0.1068590609811649
106,438.3970135664206,3912.290557700556,54.0,-0.04238913870151154,-0.030897483469261355,-0.04120035284177398,-0.02997883854181782,0.03890527399329198,0.11794053460696774
107,158.6684679171517,3919.002675504616,54.0,-0.04238913870151154,-0.010335730954370494,-0.04120035284177398,-0.011507876946766514,0.03890527399329198,0.12200979068634339
108,527.0600907435977,4091.365687145287,54.0,-0.04238913870151154,-0.014657688544251339,-0.04120035284177398,-0.01491919493440724,0.03890527399329198,0.11258843195883876
109,316.49031405012005,3929.154743051912,54.0,-0.04238913870151154,-0.042477293698994244,-0.04120035284177398,-0.039983475227632376,0.03890527399329198,0.12252093978948539
110,621.538139064574,4445.715012315663,54.0,-0.04238913870151154,-0.06256278644586434,-0.04120035284177398,-0.062456033041926665,0.03890527399329198,0.10632891897487513
111,251.14156651564912,4194.6094429104505,54.0,-0.04238913870151154,0.015207429559197199,-0.04120035284177398,0.015077299509419377,0.03890527399329198,0.12117486657932908
112,465.43944178630807,4063.6597216274654,54.0,-0.04238913870151154,0.02003008485140906,-0.04120035284177398,0.01899477126674145,0.03890527399329198,0.10603166186857665
113,493.8518825171933,3956.000689079267,54.0,-0.04238913870151154,-0.024822425263733013,-0.04120035284177398,-0.025405961535124956,0.03890527399329198,0.1160067249042599
114,614.1933123417826,4407.07660776138,54.0,-0.04238913870151154,0.005175949392305038,-0.04120035284177398,0.0025024521339000144,0.03890527399329198,0.11598774511915524
115,564.9202884742622,4145.268994027613,54.0,-0.04238913870151154,0.03134429860061166,-0.04120035284177398,0.02800247894379422,0.03890527399329198,0.12424395714492188
116,607.5300941255965,4399.875364871049,54.0,-0.04238913870151154,-0.0221006474777723,-0.04120035284177398,-0.02280026486170721,0.03890527399329198,0.11756043436961422
117,685.3230867940251,4391.141433827922,54.0,-0.04238913870151154,-0.058416876011849084,-0.04120035284177398,-0.056572919689644285,0.03890527399329198,0.12138667355574523
