eqid,eqX,eqY,zoneUTM,dc_0_mean,dc_1e_mean,dc_0_med,dc_1e_med,dc_0_unc,dc_1e_unc
22,-219.46475068668764,3910.916163982088,54.0,-0.008440632094445797,0.07406132998783325,-0.009941413136171778,0.06733852423843961,0.046499403419110845,0.14267377533238296
23,64.81973861557135,3803.325091290097,54.0,-0.008440632094445797,0.16474396918999448,-0.009941413136171778,0.15344236736124023,0.046499403419110845,0.15809407610887333
24,806.8939248016844,4714.281141947781,54.0,-0.008440632094445797,0.27697574456023893,-0.009941413136171778,0.26061395926025244,0.046499403419110845,0.18553722618347784
25,-281.0513156866755,3806.595394995688,54.0,-0.008440632094445797,-0.08109715392930286,-0.009941413136171778,-0.07756423938479129,0.046499403419110845,0.13924506140952503
26,-279.4489109472877,3801.1933826205623,54.0,-0.008440632094445797,-0.06739704824810519,-0.009941413136171778,-0.07089873916938158,0.046499403419110845,0.13853793781127505
27,500.0000000000022,4252.416563158607,54.0,-0.008440632094445797,0.24514660111558764,-0.009941413136171778,0.2354061498918686,0.046499403419110845,0.17093170101323898
28,424.2602128692233,3873.357737037608,54.0,-0.008440632094445797,0.037140962414118926,-0.009941413136171778,0.03297643572719772,0.046499403419110845,0.15438221546481817
29,687.2631361295736,4680.028936705243,54.0,-0.008440632094445797,-0.034419710886005594,-0.009941413136171778,-0.035832526967180395,0.046499403419110845,0.1339771688277295
30,777.957263569134,4705.278199933562,54.0,-0.008440632094445797,0.21448240578820968,-0.009941413136171778,0.20575014524237872,0.046499403419110845,0.16005208798118978
31,742.0012391113149,4697.266742090076,54.0,-0.008440632094445797,0.12081475473161371,-0.009941413136171778,0.11568649285054343,0.046499403419110845,0.1469890337102486
32,665.5513049319815,4690.5941452398565,54.0,-0.008440632094445797,-0.12874515398380726,-0.009941413136171778,-0.12215902581730809,0.046499403419110845,0.13699907280139814
33,661.3049015884727,4696.050099390135,54.0,-0.008440632094445797,-0.1639793956001831,-0.009941413136171778,-0.15808834813780182,0.046499403419110845,0.14570697631639293
34,428.60712912626303,3845.5965897457527,54.0,-0.008440632094445797,-0.06977439395707026,-0.009941413136171778,-0.06488229544893415,0.046499403419110845,0.14808158989529388
35,98.91793599234212,3668.927591587937,54.0,-0.008440632094445797,0.02902085142848557,-0.009941413136171778,0.029764244240872657,0.046499403419110845,0.15713171412785054
36,402.5989527447234,3978.941711549118,54.0,-0.008440632094445797,-0.00967783683387095,-0.009941413136171778,-0.011320934555629355,0.046499403419110845,0.13638334761593465
37,667.8623533320236,4697.315569318498,54.0,-0.008440632094445797,-0.11875250834546792,-0.009941413136171778,-0.11752608109327183,0.046499403419110845,0.13541574189201433
38,303.056352221951,4122.696565148784,54.0,-0.008440632094445797,-0.018934215477689,-0.009941413136171778,-0.018991178711586003,0.046499403419110845,0.13915577723264333
39,835.7803694420392,4770.167694700599,54.0,-0.008440632094445797,0.24467179755436594,-0.009941413136171778,0.23406282091508324,0.046499403419110845,0.17639584336304187
40,-495.1785239267355,3778.405892420616,54.0,-0.008440632094445797,-0.016768693939778433,-0.009941413136171778,-0.015717795252422395,0.046499403419110845,0.1452881035993643
41,404.3299134394247,3988.795815199408,54.0,-0.008440632094445797,-0.009501414048932918,-0.009941413136171778,-0.006990475524397166,0.046499403419110845,0.13826161822261798
42,621.8841965677221,4445.387495579415,54.0,-0.008440632094445797,-0.18677497887745909,-0.009941413136171778,-0.18316751922775543,0.046499403419110845,0.11045839246680382
43,106.1589291135848,4141.7564429293725,54.0,-0.008440632094445797,-0.15243707639991635,-0.009941413136171778,-0.13817175350502536,0.046499403419110845,0.17126609955654523
44,278.8623898141557,4157.834291383674,54.0,-0.008440632094445797,-0.07564776625899473,-0.009941413136171778,-0.0698262800299595,0.046499403419110845,0.1468866886896252
45,646.8580691679209,4436.1702864692425,54.0,-0.008440632094445797,-0.2988862266756736,-0.009941413136171778,-0.2912150181853237,0.046499403419110845,0.1487921602935749
46,479.5101355324487,4329.232196669799,54.0,-0.008440632094445797,0.10473761970267406,-0.009941413136171778,0.10331248764515896,0.046499403419110845,0.1390223922432103
47,476.8845411410292,4318.364085281663,54.0,-0.008440632094445797,0.10877307834333137,-0.009941413136171778,0.1051824149613543,0.046499403419110845,0.1322993969785666
48,621.1098550941425,4456.477900588364,54.0,-0.008440632094445797,-0.12787693989512075,-0.009941413136171778,-0.12925286155611132,0.046499403419110845,0.12268143730149055
49,271.1614629140905,3852.162184769617,54.0,-0.008440632094445797,-0.03826517711824621,-0.009941413136171778,-0.03643312593898597,0.046499403419110845,0.13889613175831197
50,303.1987721241244,4784.984313068391,54.0,-0.008440632094445797,0.05424677879987013,-0.009941413136171778,0.05274090033050002,0.046499403419110845,0.15572141585270513
51,492.46916862384336,4319.554466150916,54.0,-0.008440632094445797,0.12269007697707389,-0.009941413136171778,0.12158559407041161,0.046499403419110845,0.1364390761037914
52,613.2688661880418,4317.257345805255,54.0,-0.008440632094445797,0.08975359685987133,-0.009941413136171778,0.0864772440048705,0.046499403419110845,0.1342103048786279
53,413.6607163277177,4126.933692479007,54.0,-0.008440632094445797,0.09037610389872447,-0.009941413136171778,0.08491725155498614,0.046499403419110845,0.14707747221344175
54,181.0656949265822,4007.0767963031503,54.0,-0.008440632094445797,-0.0024593932428883815,-0.009941413136171778,-0.0034210193960661143,0.046499403419110845,0.14707885232452583
55,679.1344462972443,4226.875249913833,54.0,-0.008440632094445797,-0.09095474621708355,-0.009941413136171778,-0.08887622879778292,0.046499403419110845,0.15426501965956785
56,625.9985091941669,4344.425799606012,54.0,-0.008440632094445797,-0.006306040602347093,-0.009941413136171778,-0.01013564937321014,0.046499403419110845,0.12515416027451476
57,286.22286085268047,4096.016113555928,54.0,-0.008440632094445797,-0.0006000377603623355,-0.009941413136171778,-0.0005661815247550977,0.046499403419110845,0.14558158656410278
58,334.71484028241383,4482.861045979598,54.0,-0.008440632094445797,0.12162609614376924,-0.009941413136171778,0.11442109159196368,0.046499403419110845,0.1561792436344732
59,633.1852302568241,4317.679688677003,54.0,-0.008440632094445797,0.06912724003156633,-0.009941413136171778,0.0625288234846917,0.046499403419110845,0.1367092009042089
60,537.8053897258154,4116.922491112731,54.0,-0.008440632094445797,-0.01294929297075393,-0.009941413136171778,-0.010353165337907904,0.046499403419110845,0.12650950279901318
61,645.8872104090177,4370.307858894735,54.0,-0.008440632094445797,-0.09969680927460038,-0.009941413136171778,-0.09643807458278794,0.046499403419110845,0.1321356326234837
62,583.2192292927565,4207.570440686977,54.0,-0.008440632094445797,0.15132595888775632,-0.009941413136171778,0.14388065884085785,0.046499403419110845,0.15099199547882938
63,587.79522063936,3965.30735379632,54.0,-0.008440632094445797,-0.0038380867088041513,-0.009941413136171778,-0.0048732713928616505,0.046499403419110845,0.1428928341038441
64,511.20045336943775,4034.756555075861,54.0,-0.008440632094445797,0.08292828202141267,-0.009941413136171778,0.07191259199820613,0.046499403419110845,0.1427329695625342
65,628.569594659982,4182.409690156388,54.0,-0.008440632094445797,-0.05545491459236896,-0.009941413136171778,-0.05546830514493473,0.046499403419110845,0.14571452885098743
66,292.2609771757026,3909.816818957042,54.0,-0.008440632094445797,-0.043101767114361894,-0.009941413136171778,-0.039737991138622294,0.046499403419110845,0.13718283757196112
67,491.6009153175041,3965.873607703836,54.0,-0.008440632094445797,-0.016717665777093035,-0.009941413136171778,-0.012291968033074186,0.046499403419110845,0.13566300192887784
68,551.3308823891985,4154.3829093310205,54.0,-0.008440632094445797,0.029724414718831287,-0.009941413136171778,0.03153045646038893,0.046499403419110845,0.1251504888344291
69,620.3081608477662,4442.697633686135,54.0,-0.008440632094445797,-0.19910560113699244,-0.009941413136171778,-0.19199099191528166,0.046499403419110845,0.11851238083380135
70,580.3679443218005,4175.917211801147,54.0,-0.008440632094445797,0.07455008990427836,-0.009941413136171778,0.07271886346595038,0.046499403419110845,0.12805803771954388
71,461.8106926932424,4070.996636995212,54.0,-0.008440632094445797,-0.020326248245136028,-0.009941413136171778,-0.016512116606797925,0.046499403419110845,0.11577209620733053
72,481.1580797342048,4104.322784187657,54.0,-0.008440632094445797,0.0531934639476435,-0.009941413136171778,0.05035215649229118,0.046499403419110845,0.1296148631786848
73,617.5588333856901,4249.279514761538,54.0,-0.008440632094445797,0.04662218971355879,-0.009941413136171778,0.041485726241285034,0.046499403419110845,0.13590908254580367
74,630.0947010611478,4141.259609929846,54.0,-0.008440632094445797,-0.12388984378925848,-0.009941413136171778,-0.11179171178340083,0.046499403419110845,0.1507933600580246
75,470.88421956699887,4088.931941860032,54.0,-0.008440632094445797,0.04281524304574541,-0.009941413136171778,0.03754017528431261,0.046499403419110845,0.12347153283082138
76,517.3116391169647,4113.7490927459785,54.0,-0.008440632094445797,0.07151333758523043,-0.009941413136171778,0.06098687518723365,0.046499403419110845,0.12617469493281416
77,525.0806648123429,4068.285736497157,54.0,-0.008440632094445797,0.04967899027739648,-0.009941413136171778,0.05062447205718068,0.046499403419110845,0.1376178669065825
78,627.6682725345173,4456.030927875323,54.0,-0.008440632094445797,-0.15179112269545447,-0.009941413136171778,-0.1540774330148647,0.046499403419110845,0.12652656304232163
79,542.8967469452417,4145.126522468353,54.0,-0.008440632094445797,0.030050308110057104,-0.009941413136171778,0.033609001666040986,0.046499403419110845,0.12313363580753955
80,518.7764202728424,4093.7838409303818,54.0,-0.008440632094445797,-0.021918400767269967,-0.009941413136171778,-0.020412621381551303,0.046499403419110845,0.11810585815723385
81,-260.0556528336838,3915.584287356416,54.0,-0.008440632094445797,-0.01083561304749285,-0.009941413136171778,-0.0047441193778507305,0.046499403419110845,0.14547091630566075
82,624.8842742638004,4322.206087397477,54.0,-0.008440632094445797,0.07560486259627969,-0.009941413136171778,0.0719856987825218,0.046499403419110845,0.129781754494455
83,497.40279712570856,4039.075701869608,54.0,-0.008440632094445797,0.010006865868002188,-0.009941413136171778,0.009350913852267093,0.046499403419110845,0.12565978754155652
84,631.3977699868426,4372.26908466025,54.0,-0.008440632094445797,-0.08774889437026286,-0.009941413136171778,-0.08506880378429815,0.046499403419110845,0.12725582793999757
85,572.4545395065124,4163.749576252414,54.0,-0.008440632094445797,0.03571440610753738,-0.009941413136171778,0.031038694104559582,0.046499403419110845,0.12341344256049577
86,542.8497150079456,3957.433060143872,54.0,-0.008440632094445797,-0.015670556976914458,-0.009941413136171778,-0.01858001986225983,0.046499403419110845,0.13943457046492932
87,663.3163926639071,4436.617662823868,54.0,-0.008440632094445797,-0.37874074019719883,-0.009941413136171778,-0.3629061219282177,0.046499403419110845,0.17097070275956971
88,-32.87294301735424,3776.17863145535,54.0,-0.008440632094445797,0.08749750725930015,-0.009941413136171778,0.08198123849264023,0.046499403419110845,0.15159830427777193
89,515.5112789978382,4127.169092421015,54.0,-0.008440632094445797,0.09352837122484216,-0.009941413136171778,0.09162365457373342,0.046499403419110845,0.13459172560648952
90,546.2415737931277,4083.461152346191,54.0,-0.008440632094445797,-0.03223740273386332,-0.009941413136171778,-0.027332996511740187,0.046499403419110845,0.12767486797380945
91,567.1553577821909,4131.306967868864,54.0,-0.008440632094445797,-0.07730678212654794,-0.009941413136171778,-0.07027415110542093,0.046499403419110845,0.14323103516206895
92,577.7231586056545,4060.836546501464,54.0,-0.008440632094445797,-0.12937329246909357,-0.009941413136171778,-0.12011387327920851,0.046499403419110845,0.15192385649423104
93,275.4374088407163,3843.51011953928,54.0,-0.008440632094445797,-0.03460052028868242,-0.009941413136171778,-0.033722909640574755,0.046499403419110845,0.13675553603624885
94,607.4181210323919,4256.352014171782,54.0,-0.008440632094445797,0.03461544054620189,-0.009941413136171778,0.035207213201790113,0.046499403419110845,0.1395535450037936
95,231.87710682343203,3811.365504154603,54.0,-0.008440632094445797,-0.12153004008453702,-0.009941413136171778,-0.11220481598365405,0.046499403419110845,0.15348112993286303
96,623.2088152215199,4442.522211911519,54.0,-0.008440632094445797,-0.20020093244091433,-0.009941413136171778,-0.1912950735788269,0.046499403419110845,0.11619262054887187
97,562.1256537151418,3993.041990758743,54.0,-0.008440632094445797,-0.07402298205186003,-0.009941413136171778,-0.06678280490869656,0.046499403419110845,0.14182434848547604
98,631.0597053851714,4679.977771773372,54.0,-0.008440632094445797,-0.11674589396479537,-0.009941413136171778,-0.10855538859323796,0.046499403419110845,0.14898340027101467
99,677.3923123197425,4458.591690875839,54.0,-0.008440632094445797,-0.418394690413358,-0.009941413136171778,-0.4115785443731931,0.046499403419110845,0.1720803375514244
100,688.226455777822,4457.521568699916,54.0,-0.008440632094445797,-0.3751489898766171,-0.009941413136171778,-0.36953047574283104,0.046499403419110845,0.15615027342822022
101,703.3499165584745,4445.916544165671,54.0,-0.008440632094445797,-0.2934601059367055,-0.009941413136171778,-0.29044797072666595,0.046499403419110845,0.15772780577417733
102,687.7533482500393,4462.8415205037,54.0,-0.008440632094445797,-0.3593066143751914,-0.009941413136171778,-0.35635419257981504,0.046499403419110845,0.1539018839263669
103,462.2337953932308,4065.780960132662,54.0,-0.008440632094445797,-0.03732048263502465,-0.009941413136171778,-0.036780930069486774,0.046499403419110845,0.11064677651970617
104,513.085991818958,4090.6670141807376,54.0,-0.008440632094445797,-0.03890064332723009,-0.009941413136171778,-0.03208225151668998,0.046499403419110845,0.12413572924802245
105,463.203498736656,4062.892527800171,54.0,-0.008440632094445797,-0.026585034836920905,-0.009941413136171778,-0.030424170709005993,0.046499403419110845,0.11015478320054652
106,438.3970135664206,3912.290557700556,54.0,-0.008440632094445797,-0.06643195110211518,-0.009941413136171778,-0.06406127425212972,0.046499403419110845,0.14470389481120105
107,158.6684679171517,3919.002675504616,54.0,-0.008440632094445797,0.014543753556240269,-0.009941413136171778,0.0134126392372469,0.046499403419110845,0.1416959597251853
108,527.0600907435977,4091.365687145287,54.0,-0.008440632094445797,-0.02015638305596299,-0.009941413136171778,-0.02108556235205731,0.046499403419110845,0.12261727535657342
109,316.49031405012005,3929.154743051912,54.0,-0.008440632094445797,-0.09070395474225972,-0.009941413136171778,-0.08223238137942862,0.046499403419110845,0.14195897210521782
110,621.538139064574,4445.715012315663,54.0,-0.008440632094445797,-0.1836799275157668,-0.009941413136171778,-0.17906594643426132,0.046499403419110845,0.10928800291776807
111,251.14156651564912,4194.6094429104505,54.0,-0.008440632094445797,0.0020969991969695986,-0.009941413136171778,0.0020916646428533786,0.046499403419110845,0.14855553380125192
112,465.43944178630807,4063.6597216274654,54.0,-0.008440632094445797,-0.02127425127136695,-0.009941413136171778,-0.022492809142383757,0.046499403419110845,0.10939550030838908
113,493.8518825171933,3956.000689079267,54.0,-0.008440632094445797,-0.04224049462312493,-0.009941413136171778,-0.04281055939954023,0.046499403419110845,0.14097434751116272
114,614.1933123417826,4407.07660776138,54.0,-0.008440632094445797,-0.039878466956968645,-0.009941413136171778,-0.04042761534525063,0.046499403419110845,0.1345722596960479
115,564.9202884742622,4145.268994027613,54.0,-0.008440632094445797,0.01734616826322583,-0.009941413136171778,0.016108479029536757,0.046499403419110845,0.12074345467817056
116,607.5300941255965,4399.875364871049,54.0,-0.008440632094445797,-0.041009896956652206,-0.009941413136171778,-0.048111668908946255,0.046499403419110845,0.131913108898913
117,685.3230867940251,4391.141433827922,54.0,-0.008440632094445797,-0.2568133686644873,-0.009941413136171778,-0.24539211973197778,0.046499403419110845,0.1617164813471514
