cell_name,cell_i,cellX,cellY,zoneUTM,c_a_erg,c_ca_mean,c_ca_med,c_ca_unc
c.548,548,-487.5,3512.5,54.0,-0.0026,-0.00444522946702045,-0.0044069058182991915,0.0018210376358512763
c.549,549,-487.5,3537.5,54.0,-0.0026,-0.0041477406225753485,-0.00404895074722138,0.0017338257052136247
c.550,550,-487.5,3562.5,54.0,-0.0026,-0.0036567073330422886,-0.003613167757513403,0.0015496676558057739
c.551,551,-487.5,3587.5,54.0,-0.0026,-0.0030451363412974625,-0.002923171547667476,0.001504215164710038
c.552,552,-487.5,3612.5,54.0,-0.0026,-0.003326139579677791,-0.0033132535715128053,0.0014683778892183154
c.553,553,-487.5,3637.5,54.0,-0.0026,-0.0031335746072149013,-0.0031021040601760578,0.0015004404822477006
c.554,554,-487.5,3662.5,54.0,-0.0026,-0.0030000351281845683,-0.0029118687568284248,0.0014879905731813993
c.555,555,-487.5,3687.5,54.0,-0.0026,-0.003019110065386002,-0.002975962781170234,0.0015661493228608127
c.556,556,-487.5,3712.5,54.0,-0.0026,-0.0030327378690964022,-0.002919521180077812,0.0014920815263110665
c.557,557,-487.5,3737.5,54.0,-0.0026,-0.0028034761603104932,-0.0027491510226212643,0.001386697249471701
c.558,558,-487.5,3762.5,54.0,-0.0026,-0.0027733347628864148,-0.0027397034378384448,0.0012405663632859799
c.559,559,-487.5,3787.5,54.0,-0.0026,-0.0043048258302125315,-0.004302915263367721,0.0016509646158538412
c.615,615,-462.5,3487.5,54.0,-0.0026,-0.0039095762696397095,-0.0038549624709099317,0.001811980282331638
c.616,616,-462.5,3512.5,54.0,-0.0026,-0.003957566470550191,-0.0039346853082878035,0.0017535700753065267
c.617,617,-462.5,3537.5,54.0,-0.0026,-0.0035874950415875555,-0.0034910239514164875,0.0016979135993756124
c.618,618,-462.5,3562.5,54.0,-0.0026,-0.003276407733734142,-0.003232093696964716,0.001553906348061054
c.619,619,-462.5,3587.5,54.0,-0.0026,-0.0030586493948324576,-0.002984556376191094,0.0015185717875266813
c.620,620,-462.5,3612.5,54.0,-0.0026,-0.003608524829021551,-0.0035925613674437024,0.0015088167124841288
c.621,621,-462.5,3637.5,54.0,-0.0026,-0.0034904156633290494,-0.003434532372274791,0.0016516399911797553
c.622,622,-462.5,3662.5,54.0,-0.0026,-0.003282616646990698,-0.003241893653511267,0.0015610401695961024
c.623,623,-462.5,3687.5,54.0,-0.0026,-0.002751971147745638,-0.0026765674793985815,0.0015262193025839738
c.624,624,-462.5,3712.5,54.0,-0.0026,-0.002578807054709386,-0.0024726403680421947,0.0013746917988024714
c.625,625,-462.5,3737.5,54.0,-0.0026,-0.0023545425078428865,-0.0022858859108975177,0.0012258752011817123
c.626,626,-462.5,3762.5,54.0,-0.0026,-0.0029305837993430896,-0.0029018769001657087,0.0013688453213503452
c.627,627,-462.5,3787.5,54.0,-0.0026,-0.004313635502405288,-0.004309771682487447,0.0015047485232180695
c.628,628,-462.5,3812.5,54.0,-0.0026,-0.004187894604771099,-0.0041334248952342315,0.0017588445283284195
c.684,684,-437.5,3512.5,54.0,-0.0026,-0.0034376053078514547,-0.003355834650000957,0.0016917045919754485
c.685,685,-437.5,3537.5,54.0,-0.0026,-0.0032567541100102858,-0.0031481106340096165,0.0016015786763449063
c.686,686,-437.5,3562.5,54.0,-0.0026,-0.0031185517141901777,-0.0031286363327009932,0.001526265831257942
c.687,687,-437.5,3587.5,54.0,-0.0026,-0.003146900994339517,-0.003049587976739477,0.0015002293430499173
c.688,688,-437.5,3612.5,54.0,-0.0026,-0.003549020975734569,-0.0035281842494641995,0.0015036053045502835
c.689,689,-437.5,3637.5,54.0,-0.0026,-0.00372849356432994,-0.003653300051025616,0.0016877647378375526
c.690,690,-437.5,3662.5,54.0,-0.0026,-0.003520187993895519,-0.003405128716616107,0.0016309790692697135
c.691,691,-437.5,3687.5,54.0,-0.0026,-0.0031013789512206245,-0.003029192726734938,0.001604504318768085
c.692,692,-437.5,3712.5,54.0,-0.0026,-0.002789756172954843,-0.002673838594167816,0.001497146963033681
c.693,693,-437.5,3737.5,54.0,-0.0026,-0.0028801872555466743,-0.0027531708585078803,0.001414135739981706
c.694,694,-437.5,3762.5,54.0,-0.0026,-0.003257751009402458,-0.0032425099714617064,0.0014620213050143683
c.695,695,-437.5,3787.5,54.0,-0.0026,-0.0038131462184452093,-0.00372385843582344,0.0015554540382378113
c.696,696,-437.5,3812.5,54.0,-0.0026,-0.0039732671925071655,-0.0039259421777897395,0.001558710867341242
c.697,697,-437.5,3837.5,54.0,-0.0026,-0.003831555424465359,-0.0037666652258591705,0.0017387595638563885
c.753,753,-412.5,3537.5,54.0,-0.0026,-0.0032251535406779075,-0.003132154111301285,0.0014947135837644048
c.754,754,-412.5,3562.5,54.0,-0.0026,-0.00316967859152369,-0.0030768305963502383,0.0014999756617577614
c.755,755,-412.5,3587.5,54.0,-0.0026,-0.0033339633637683996,-0.003276866222970371,0.0014637244131391332
c.756,756,-412.5,3612.5,54.0,-0.0026,-0.0035061362328119763,-0.0034076386743035854,0.0015141539538948735
c.757,757,-412.5,3637.5,54.0,-0.0026,-0.003972722904155074,-0.00388350723138916,0.0016521533074696812
c.759,759,-412.5,3687.5,54.0,-0.0026,-0.003588742652900387,-0.0034947942915031878,0.0017336089972977695
c.760,760,-412.5,3712.5,54.0,-0.0026,-0.0035139268664504068,-0.0034377502294832716,0.0016626320008035116
c.761,761,-412.5,3737.5,54.0,-0.0026,-0.0033426142357438895,-0.003282996542938393,0.001623535256202168
c.762,762,-412.5,3762.5,54.0,-0.0026,-0.003331624211954099,-0.0032749360584037584,0.0014539838933949544
c.763,763,-412.5,3787.5,54.0,-0.0026,-0.0033536162867053416,-0.0033079892235691353,0.0016056321713654293
c.764,764,-412.5,3812.5,54.0,-0.0026,-0.003154766094564183,-0.003046406257260166,0.0014774779858340427
c.765,765,-412.5,3837.5,54.0,-0.0026,-0.0037295667704455443,-0.003674858355603052,0.0015109597914725332
c.821,821,-387.5,3537.5,54.0,-0.0026,-0.0033166517586740918,-0.003290419339090903,0.001675647142102769
c.822,822,-387.5,3562.5,54.0,-0.0026,-0.003252067874766937,-0.0031822505359270616,0.0015426557681609192
c.823,823,-387.5,3587.5,54.0,-0.0026,-0.003520453130259007,-0.0034656173514420463,0.0016211606181680863
c.824,824,-387.5,3612.5,54.0,-0.0026,-0.003630018001192628,-0.003519989393857431,0.0016084836520938732
c.825,825,-387.5,3637.5,54.0,-0.0026,-0.004018140102323838,-0.003883754561063318,0.001684394500920192
c.826,826,-387.5,3662.5,54.0,-0.0026,-0.004105026667758473,-0.004044372662112642,0.0017383245249295413
c.827,827,-387.5,3687.5,54.0,-0.0026,-0.004098656590523363,-0.004074394609486561,0.0017466930386968401
c.828,828,-387.5,3712.5,54.0,-0.0026,-0.003929618385387589,-0.0038778875944640214,0.0017467533959841634
c.829,829,-387.5,3737.5,54.0,-0.0026,-0.003680414403809628,-0.0035891338351887606,0.0016633851922187486
c.830,830,-387.5,3762.5,54.0,-0.0026,-0.003269356119381883,-0.0031852148653813373,0.0015859149240856638
c.831,831,-387.5,3787.5,54.0,-0.0026,-0.003169881396563973,-0.003167744253788494,0.001564720150427651
c.832,832,-387.5,3812.5,54.0,-0.0026,-0.003235769405595114,-0.003262672798159839,0.00144463788119871
c.833,833,-387.5,3837.5,54.0,-0.0026,-0.003551983455260041,-0.003498151376000782,0.001380581095030924
c.834,834,-387.5,3862.5,54.0,-0.0026,-0.003405762189644543,-0.0033070657097650545,0.0015950191293400207
c.891,891,-362.5,3587.5,54.0,-0.0026,-0.0036186987886984165,-0.003511446771879694,0.0016727144829048995
c.892,892,-362.5,3612.5,54.0,-0.0026,-0.003729059223809512,-0.0036994313788657317,0.001584791141873979
c.893,893,-362.5,3637.5,54.0,-0.0026,-0.004117656260677182,-0.004086585131462653,0.0015575396525053195
c.894,894,-362.5,3662.5,54.0,-0.0026,-0.004176305042623125,-0.004117364516515978,0.0016684980230986795
c.895,895,-362.5,3687.5,54.0,-0.0026,-0.004170256166967784,-0.004149770650799455,0.0017589964287876769
c.896,896,-362.5,3712.5,54.0,-0.0026,-0.004186135799814629,-0.004107444173553803,0.0018152020266804726
c.897,897,-362.5,3737.5,54.0,-0.0026,-0.003834173529464281,-0.003782302129026428,0.0016502791124225556
c.898,898,-362.5,3762.5,54.0,-0.0026,-0.0033868174939540746,-0.003334866223841597,0.0015259712295103334
c.899,899,-362.5,3787.5,54.0,-0.0026,-0.0034565659967370644,-0.0034461134526307872,0.0015753325172418893
c.900,900,-362.5,3812.5,54.0,-0.0026,-0.004079779787719751,-0.004052164605938318,0.001401810374877551
c.901,901,-362.5,3837.5,54.0,-0.0026,-0.004433214877465899,-0.00441649089250434,0.001425694012120368
c.902,902,-362.5,3862.5,54.0,-0.0026,-0.0033928170621159203,-0.003356397068377067,0.0014901318073299522
c.959,959,-337.5,3587.5,54.0,-0.0026,-0.003778621461803107,-0.0036982507140992053,0.0018984539319607465
c.960,960,-337.5,3612.5,54.0,-0.0026,-0.004067298699747355,-0.003989262541394612,0.0017935435285742877
c.961,961,-337.5,3637.5,54.0,-0.0026,-0.0042846949492124494,-0.00420611939945487,0.0017682090202319587
c.964,964,-337.5,3712.5,54.0,-0.0026,-0.0043273872191819055,-0.004335108082991663,0.0017990416569678388
c.965,965,-337.5,3737.5,54.0,-0.0026,-0.0041394174000578925,-0.0040695685612277994,0.001683346090489882
c.966,966,-337.5,3762.5,54.0,-0.0026,-0.003815499379569158,-0.0037398749013144053,0.0016814834922078122
c.967,967,-337.5,3787.5,54.0,-0.0026,-0.0039357988963822045,-0.003847500800389263,0.0016227473912987604
c.968,968,-337.5,3812.5,54.0,-0.0026,-0.004870265606547372,-0.004833173581968172,0.0015496083833799253
c.969,969,-337.5,3837.5,54.0,-0.0026,-0.004699259604713411,-0.004624418926468224,0.0014350887136519597
c.970,970,-337.5,3862.5,54.0,-0.0026,-0.003431709549644374,-0.003459812188543669,0.0013649422561330326
c.971,971,-337.5,3887.5,54.0,-0.0026,-0.002811529581776696,-0.0027230404948952974,0.0014413793866790547
c.1029,1029,-312.5,3637.5,54.0,-0.0026,-0.004365884156298079,-0.00432105729368543,0.001859693506782698
c.1030,1030,-312.5,3662.5,54.0,-0.0026,-0.004585822486183684,-0.004468685869801356,0.001881490703442818
c.1033,1033,-312.5,3737.5,54.0,-0.0026,-0.004213732084092424,-0.004153320131427589,0.0018214290407653456
c.1034,1034,-312.5,3762.5,54.0,-0.0026,-0.004162185641032588,-0.004114118623872926,0.0016838847165111927
c.1035,1035,-312.5,3787.5,54.0,-0.0026,-0.004046818848109981,-0.004107826924982887,0.0016992030399129946
c.1036,1036,-312.5,3812.5,54.0,-0.0026,-0.0037819249361836413,-0.003728583473915065,0.0015206383097031238
c.1037,1037,-312.5,3837.5,54.0,-0.0026,-0.004267384646418981,-0.0042483254559962415,0.0014814843134362886
c.1038,1038,-312.5,3862.5,54.0,-0.0026,-0.0034616593548251256,-0.003451075521369585,0.0013698986601972864
c.1039,1039,-312.5,3887.5,54.0,-0.0026,-0.0031057272206570243,-0.0030754505328696837,0.0013640468227519313
c.1040,1040,-312.5,3912.5,54.0,-0.0026,-0.0030769450456551075,-0.0030135911497480346,0.0016000014924091675
c.1098,1098,-287.5,3662.5,54.0,-0.0026,-0.004413329614656653,-0.004340307871875282,0.001893715877687317
c.1099,1099,-287.5,3687.5,54.0,-0.0026,-0.004501210962882402,-0.0044188439121081256,0.001950390172078034
c.1100,1100,-287.5,3712.5,54.0,-0.0026,-0.0044355040593606785,-0.004286154859411225,0.0017555734249879516
c.1101,1101,-287.5,3737.5,54.0,-0.0026,-0.004205885536836988,-0.004196577651228918,0.0018399988035032223
c.1103,1103,-287.5,3787.5,54.0,-0.0026,-0.0039460429835189185,-0.0038843940756195785,0.0015891431316469226
c.1104,1104,-287.5,3812.5,54.0,-0.0026,-0.00363758504341213,-0.0035684966180107394,0.0014795619278970636
c.1105,1105,-287.5,3837.5,54.0,-0.0026,-0.0032933456158812536,-0.0032514930118850483,0.001408252494469533
c.1106,1106,-287.5,3862.5,54.0,-0.0026,-0.003652328469272447,-0.0036584630028592222,0.0014919476018353849
c.1107,1107,-287.5,3887.5,54.0,-0.0026,-0.0044307656241398515,-0.004436538744295715,0.0013290244193316164
c.1108,1108,-287.5,3912.5,54.0,-0.0026,-0.0032328584617330102,-0.003252060536346341,0.001461900970784701
c.1109,1109,-287.5,3937.5,54.0,-0.0026,-0.0033648522284079967,-0.003340544774248602,0.0016432894234168908
c.1167,1167,-262.5,3687.5,54.0,-0.0026,-0.004244764145648205,-0.004133431294535453,0.0018658507129988718
c.1168,1168,-262.5,3712.5,54.0,-0.0026,-0.0042317877956301875,-0.004152369607873461,0.0017724675809083089
c.1169,1169,-262.5,3737.5,54.0,-0.0026,-0.003976373806202968,-0.003898261637728665,0.0016606659268207794
c.1170,1170,-262.5,3762.5,54.0,-0.0026,-0.003921212483470166,-0.0038664502664606916,0.0016116034072805351
c.1171,1171,-262.5,3787.5,54.0,-0.0026,-0.0038286217648142782,-0.0037055284727687396,0.0014934703934080201
c.1172,1172,-262.5,3812.5,54.0,-0.0026,-0.003727345349241747,-0.0036530606441071796,0.0014559231474009589
c.1173,1173,-262.5,3837.5,54.0,-0.0026,-0.0037331843161193417,-0.003725660473417901,0.001438707844294163
c.1174,1174,-262.5,3862.5,54.0,-0.0026,-0.002940780010022328,-0.002896344332993349,0.0013192602887680171
c.1175,1175,-262.5,3887.5,54.0,-0.0026,-0.003401240941189818,-0.0033568062573835766,0.001259788385760615
c.1176,1176,-262.5,3912.5,54.0,-0.0026,-0.0036869597878238787,-0.0036944315566981548,0.0012573383944497409
c.1177,1177,-262.5,3937.5,54.0,-0.0026,-0.0036186730776358346,-0.0035945963339502948,0.001527137015294121
c.1235,1235,-237.5,3687.5,54.0,-0.0026,-0.003918740417851091,-0.003850187006090423,0.0018572705626516389
c.1236,1236,-237.5,3712.5,54.0,-0.0026,-0.003827262021903607,-0.003812094240300653,0.0017296409037326642
c.1237,1237,-237.5,3737.5,54.0,-0.0026,-0.003604692593816415,-0.003573915754474776,0.0016251430424845921
c.1238,1238,-237.5,3762.5,54.0,-0.0026,-0.0034149880952362723,-0.0033114254199335205,0.0015821900034534942
c.1239,1239,-237.5,3787.5,54.0,-0.0026,-0.0034896301356694844,-0.0034508635608593583,0.001416226497335287
c.1240,1240,-237.5,3812.5,54.0,-0.0026,-0.0035082481065440555,-0.003470758406729903,0.0014522480490750881
c.1241,1241,-237.5,3837.5,54.0,-0.0026,-0.003837852462564557,-0.0038903495736350704,0.0014916177243374724
c.1242,1242,-237.5,3862.5,54.0,-0.0026,-0.003975907942711622,-0.004011130783756608,0.0012861380777405402
c.1243,1243,-237.5,3887.5,54.0,-0.0026,-0.004066604812761576,-0.004009830032299384,0.0013363158031314275
c.1244,1244,-237.5,3912.5,54.0,-0.0026,-0.003548632660583569,-0.003514513616668684,0.0012370182685189017
c.1245,1245,-237.5,3937.5,54.0,-0.0026,-0.0034070027517954958,-0.0034696621826681697,0.0014578273504334061
c.1246,1246,-237.5,3962.5,54.0,-0.0026,-0.0037312587057908245,-0.003598523528913308,0.001665523238355043
c.1304,1304,-212.5,3712.5,54.0,-0.0026,-0.0034158206056740564,-0.0033014575850864574,0.001723351361259239
c.1305,1305,-212.5,3737.5,54.0,-0.0026,-0.0029583432798018817,-0.0028339635474152807,0.0015765123647648413
c.1306,1306,-212.5,3762.5,54.0,-0.0026,-0.00252911223519146,-0.0024074505157402914,0.001438374806708115
c.1307,1307,-212.5,3787.5,54.0,-0.0026,-0.0025071713059968063,-0.00241404025952808,0.0013264805933341248
c.1308,1308,-212.5,3812.5,54.0,-0.0026,-0.0028585630686729234,-0.002795992948361019,0.0014587278289540221
c.1309,1309,-212.5,3837.5,54.0,-0.0026,-0.0033862141863332126,-0.003356179403782587,0.001375979597729553
c.1310,1310,-212.5,3862.5,54.0,-0.0026,-0.004701118720729722,-0.004680010092313192,0.0012535837091935242
c.1311,1311,-212.5,3887.5,54.0,-0.0026,-0.005450906405395186,-0.005425719524576123,0.0013071261650919475
c.1312,1312,-212.5,3912.5,54.0,-0.0026,-0.0035051198449787117,-0.003519957718034491,0.0011975241455143182
c.1313,1313,-212.5,3937.5,54.0,-0.0026,-0.004007982641332839,-0.003960540787875628,0.0013955800325957293
c.1314,1314,-212.5,3962.5,54.0,-0.0026,-0.0037411774116917376,-0.0036636896641534075,0.0016238369663770888
c.1315,1315,-212.5,3987.5,54.0,-0.0026,-0.003914117584644798,-0.003859253544023618,0.001728122482636651
c.1316,1316,-212.5,4012.5,54.0,-0.0026,-0.0038270135429134843,-0.0038003921288637683,0.0018464127840657942
c.1374,1374,-187.5,3762.5,54.0,-0.0026,-0.00263668612765667,-0.00255193433460692,0.0014995964572154675
c.1375,1375,-187.5,3787.5,54.0,-0.0026,-0.0023560230501965727,-0.002261826642181188,0.0013092825277210317
c.1376,1376,-187.5,3812.5,54.0,-0.0026,-0.0021162076928207805,-0.002003909120512842,0.0012588156119789694
c.1377,1377,-187.5,3837.5,54.0,-0.0026,-0.002013926262843332,-0.0018727501589840536,0.0012226747385282153
c.1378,1378,-187.5,3862.5,54.0,-0.0026,-0.0020795809530943375,-0.0019867912866581823,0.0012206653349089523
c.1379,1379,-187.5,3887.5,54.0,-0.0026,-0.002451731577766204,-0.002425404037324916,0.001158431882390779
c.1380,1380,-187.5,3912.5,54.0,-0.0026,-0.0014199135511492426,-0.0013548158307297642,0.0008618405848356705
c.1381,1381,-187.5,3937.5,54.0,-0.0026,-0.002811754550093849,-0.002698699218100754,0.0014263518750163538
c.1382,1382,-187.5,3962.5,54.0,-0.0026,-0.0036234311509323,-0.0035780547772371867,0.0016829048393998771
c.1383,1383,-187.5,3987.5,54.0,-0.0026,-0.003907547766657731,-0.0038217150207592327,0.001704798517281315
c.1384,1384,-187.5,4012.5,54.0,-0.0026,-0.003916600361084394,-0.003867583233311706,0.0018234290232202286
c.1385,1385,-187.5,4037.5,54.0,-0.0026,-0.0037044702702509593,-0.0035510897491308918,0.001953905283297695
c.1442,1442,-162.5,3762.5,54.0,-0.0026,-0.0026638884444250494,-0.0025783592722459087,0.0014340161653061767
c.1443,1443,-162.5,3787.5,54.0,-0.0026,-0.002069664824630927,-0.001965771762686547,0.00122482716441352
c.1444,1444,-162.5,3812.5,54.0,-0.0026,-0.0016991768151872603,-0.0015227492754395756,0.001113536502970331
c.1445,1445,-162.5,3837.5,54.0,-0.0026,-0.0014568242662008624,-0.0013215390789587172,0.0010082699475069204
c.1446,1446,-162.5,3862.5,54.0,-0.0026,-0.0013498904147209187,-0.0011758225075648742,0.0009311945044604038
c.1447,1447,-162.5,3887.5,54.0,-0.0026,-0.0012905503089601963,-0.0011359147852959446,0.0008673578432044115
c.1448,1448,-162.5,3912.5,54.0,-0.0026,-0.002467115701357137,-0.002400027557677596,0.001131268403826362
c.1449,1449,-162.5,3937.5,54.0,-0.0026,-0.0028989301868303182,-0.00286515719626009,0.001424542966834315
c.1508,1508,-137.5,3712.5,54.0,-0.0026,-0.0033525251394291994,-0.0032899447813540574,0.001621291419652565
c.1509,1509,-137.5,3737.5,54.0,-0.0026,-0.0031801092844220167,-0.0031816247917443837,0.0015761365633377526
c.1510,1510,-137.5,3762.5,54.0,-0.0026,-0.0023963417675679833,-0.0023083928254471705,0.0012848324075247994
c.1511,1511,-137.5,3787.5,54.0,-0.0026,-0.0017685419294093821,-0.0016130063694711977,0.001130605524033821
c.1512,1512,-137.5,3812.5,54.0,-0.0026,-0.0013611684645234263,-0.0012261408940723944,0.000968193591477148
c.1513,1513,-137.5,3837.5,54.0,-0.0026,-0.0014658754357950929,-0.0013255527727062438,0.000981731908535611
c.1514,1514,-137.5,3862.5,54.0,-0.0026,-0.001329705148120754,-0.0011956635939876033,0.0009354184144692628
c.1515,1515,-137.5,3887.5,54.0,-0.0026,-0.00214382713857737,-0.002046898677623402,0.001157665244350024
c.1516,1516,-137.5,3912.5,54.0,-0.0026,-0.0032843406440960982,-0.0032658831275970504,0.0013005530631592245
c.1517,1517,-137.5,3937.5,54.0,-0.0026,-0.003358922689036424,-0.0033482730600989685,0.0014802813565991007
c.1576,1576,-112.5,3712.5,54.0,-0.0026,-0.0035689620020932854,-0.0034850716080275226,0.0016138848942012765
c.1577,1577,-112.5,3737.5,54.0,-0.0026,-0.0030987484480176886,-0.0029817299925533184,0.0014638823787942782
c.1578,1578,-112.5,3762.5,54.0,-0.0026,-0.0022822677654587157,-0.0022252774776044763,0.0012587646418608016
c.1579,1579,-112.5,3787.5,54.0,-0.0026,-0.0012536589583242543,-0.0010716058857367671,0.0009066842631179531
c.1580,1580,-112.5,3812.5,54.0,-0.0026,-0.0013574334821112157,-0.0012498930905272016,0.0009256652359883175
c.1581,1581,-112.5,3837.5,54.0,-0.0026,-0.0014096569248796343,-0.0012252246375646192,0.0010343114276570905
c.1582,1582,-112.5,3862.5,54.0,-0.0026,-0.0017959594429189406,-0.0017086339473507458,0.001086685926411538
c.1583,1583,-112.5,3887.5,54.0,-0.0026,-0.0027231345700917207,-0.0026902934346554,0.0013078470244170263
c.1584,1584,-112.5,3912.5,54.0,-0.0026,-0.0033737198710395828,-0.003329647974166132,0.0013128709551782933
c.1585,1585,-112.5,3937.5,54.0,-0.0026,-0.003809808829186064,-0.0037323868441649804,0.0014616261967295586
c.1586,1586,-112.5,3962.5,54.0,-0.0026,-0.003881358669621447,-0.0038422823162696414,0.0017114488755793913
c.1644,1644,-87.5,3712.5,54.0,-0.0026,-0.004487279195324252,-0.004421060879718964,0.0017065992672674437
c.1645,1645,-87.5,3737.5,54.0,-0.0026,-0.0034147702449372663,-0.003404917134372201,0.0015399131730017904
c.1646,1646,-87.5,3762.5,54.0,-0.0026,-0.002218618514936133,-0.002109544397570276,0.0012540276039130652
c.1647,1647,-87.5,3787.5,54.0,-0.0026,-0.0012578582756968694,-0.001117258632144839,0.0008932497858114116
c.1648,1648,-87.5,3812.5,54.0,-0.0026,-0.0014671036992580427,-0.001295158319457329,0.0009462706295954667
c.1649,1649,-87.5,3837.5,54.0,-0.0026,-0.001724121727449407,-0.001558332800126585,0.00112638406614317
c.1650,1650,-87.5,3862.5,54.0,-0.0026,-0.0025463103636274988,-0.0024708632426503566,0.0013396446630077885
c.1651,1651,-87.5,3887.5,54.0,-0.0026,-0.0027754354273860295,-0.002701204263948207,0.00137024786504762
c.1652,1652,-87.5,3912.5,54.0,-0.0026,-0.003398355132495167,-0.0033791726568508868,0.0013863968903851697
c.1653,1653,-87.5,3937.5,54.0,-0.0026,-0.004152260924623749,-0.004153256276055047,0.001545722560375751
c.1654,1654,-87.5,3962.5,54.0,-0.0026,-0.004649972249649051,-0.004693587175337327,0.0016448991804851156
c.1655,1655,-87.5,3987.5,54.0,-0.0026,-0.004902368466559732,-0.004926026001334805,0.0019671903222160452
c.1712,1712,-62.5,3712.5,54.0,-0.0026,-0.005343638813318404,-0.005320424787809484,0.0017536752700510344
c.1713,1713,-62.5,3737.5,54.0,-0.0026,-0.004639841705482916,-0.004606464100154931,0.0016193437316640948
c.1714,1714,-62.5,3762.5,54.0,-0.0026,-0.0026185862029784223,-0.002522031222117537,0.0013525173871437653
c.1715,1715,-62.5,3787.5,54.0,-0.0026,-0.0014055980794102935,-0.0012210440293440226,0.00099622570564561
c.1716,1716,-62.5,3812.5,54.0,-0.0026,-0.002411878842429629,-0.0023179475125106727,0.0013120443754708136
c.1717,1717,-62.5,3837.5,54.0,-0.0026,-0.0025834448872547456,-0.0024941073058703496,0.0012873222766060996
c.1718,1718,-62.5,3862.5,54.0,-0.0026,-0.0027097600300684853,-0.0026223924676734615,0.001378101057370986
c.1719,1719,-62.5,3887.5,54.0,-0.0026,-0.003110923905238747,-0.0031155180368985834,0.0014343811684899442
c.1720,1720,-62.5,3912.5,54.0,-0.0026,-0.0036393756664220606,-0.0036283182959077355,0.0015748687157822103
c.1721,1721,-62.5,3937.5,54.0,-0.0026,-0.004861344160837126,-0.004875119920314764,0.0016472955096950342
c.1722,1722,-62.5,3962.5,54.0,-0.0026,-0.0053723056511749195,-0.0053200785836284336,0.0016307135246445804
c.1723,1723,-62.5,3987.5,54.0,-0.0026,-0.005833513442462759,-0.005881260181890535,0.0019015498673012276
c.1724,1724,-62.5,4012.5,54.0,-0.0026,-0.0056602121772159585,-0.005608435057601212,0.0020071041313638495
c.1780,1780,-37.5,3712.5,54.0,-0.0026,-0.005958149984910541,-0.0059877738509418795,0.0016953394438502488
c.1781,1781,-37.5,3737.5,54.0,-0.0026,-0.005611549256015436,-0.005529810145557064,0.001631527387386188
c.1782,1782,-37.5,3762.5,54.0,-0.0026,-0.004313572284827942,-0.004350889993080637,0.0015396150090928474
c.1783,1783,-37.5,3787.5,54.0,-0.0026,-0.0028014262900864406,-0.002741196207688085,0.001272550008456119
c.1784,1784,-37.5,3812.5,54.0,-0.0026,-0.0029232083274581618,-0.002882878922847586,0.0014372273875542278
