cell_name,cell_i,cellX,cellY,zoneUTM,c_a_erg,c_ca_mean,c_ca_med,c_ca_unc
c.968,968,-337.5,3812.5,54.0,-0.00531,-0.009037018878068733,-0.009103019799808838,0.0024822665384889035
c.969,969,-337.5,3837.5,54.0,-0.00531,-0.008091430410710183,-0.008062683821630421,0.002362398181178553
c.970,970,-337.5,3862.5,54.0,-0.00531,-0.0053329364666298,-0.005293921816215231,0.002037375595637275
c.971,971,-337.5,3887.5,54.0,-0.00531,-0.003653975242314246,-0.0034735572508097457,0.002153388966605239
c.1029,1029,-312.5,3637.5,54.0,-0.00531,-0.006655990999579395,-0.006530320531951132,0.0028661598707435355
c.1030,1030,-312.5,3662.5,54.0,-0.00531,-0.0068649071813671565,-0.006899565142745544,0.0026989461928187413
c.1033,1033,-312.5,3737.5,54.0,-0.00531,-0.007049952156118369,-0.006948695400371865,0.0028621999282104774
c.1034,1034,-312.5,3762.5,54.0,-0.00531,-0.00703566872668526,-0.006982422476233371,0.0027939772386198166
c.1035,1035,-312.5,3787.5,54.0,-0.00531,-0.006764163183057283,-0.006787107381970902,0.002747295419339109
c.1036,1036,-312.5,3812.5,54.0,-0.00531,-0.006250723128058146,-0.006150085613467179,0.0024410243963743
c.1037,1037,-312.5,3837.5,54.0,-0.00531,-0.007520311179755453,-0.007527001164134236,0.002392470059651466
c.1038,1038,-312.5,3862.5,54.0,-0.00531,-0.0056124854364562075,-0.005529611530245858,0.0021616688896521023
c.1039,1039,-312.5,3887.5,54.0,-0.00531,-0.003994426331956274,-0.003865486898810367,0.0019844505593256336
c.1040,1040,-312.5,3912.5,54.0,-0.00531,-0.00416566747367767,-0.004001654148306317,0.0023806284358930574
c.1098,1098,-287.5,3662.5,54.0,-0.00531,-0.006737763287905563,-0.006733610379199275,0.0028940016897275713
c.1099,1099,-287.5,3687.5,54.0,-0.00531,-0.0070469371765515465,-0.006974368703558786,0.0028332074834909416
c.1100,1100,-287.5,3712.5,54.0,-0.00531,-0.007259515234516761,-0.007121745526545898,0.0029008036477026723
c.1101,1101,-287.5,3737.5,54.0,-0.00531,-0.0072243165764485605,-0.007086794948145368,0.0027490807265618325
c.1103,1103,-287.5,3787.5,54.0,-0.00531,-0.006030741997838706,-0.006006135707427833,0.0026040942693937937
c.1104,1104,-287.5,3812.5,54.0,-0.00531,-0.0053087076736458095,-0.00531677134403483,0.0022698900946216773
c.1105,1105,-287.5,3837.5,54.0,-0.00531,-0.0052043399408001805,-0.005247677647603105,0.002170690863814587
c.1106,1106,-287.5,3862.5,54.0,-0.00531,-0.0063871907445041155,-0.006374666458986955,0.0022233639506604327
c.1107,1107,-287.5,3887.5,54.0,-0.00531,-0.007918717382372894,-0.00783064490605529,0.002033774888700822
c.1108,1108,-287.5,3912.5,54.0,-0.00531,-0.004922391715225952,-0.004922764863836524,0.002230712474786606
c.1109,1109,-287.5,3937.5,54.0,-0.00531,-0.005443887432791125,-0.005277314596454412,0.002753382072778974
c.1167,1167,-262.5,3687.5,54.0,-0.00531,-0.006839404556861482,-0.00672753252567556,0.0028413701471809456
c.1168,1168,-262.5,3712.5,54.0,-0.00531,-0.007080217945936145,-0.006915294778444455,0.0027760068105245365
c.1169,1169,-262.5,3737.5,54.0,-0.00531,-0.007089730554292344,-0.007045067353606774,0.002688955550329074
c.1170,1170,-262.5,3762.5,54.0,-0.00531,-0.007357852555316172,-0.007325633482725882,0.0025244757911590883
c.1171,1171,-262.5,3787.5,54.0,-0.00531,-0.006637581730373997,-0.006672013649405376,0.0024808225225650266
c.1172,1172,-262.5,3812.5,54.0,-0.00531,-0.005698493461933613,-0.005617489869086622,0.0025155531296864536
c.1173,1173,-262.5,3837.5,54.0,-0.00531,-0.004364720607003426,-0.004308479609292596,0.0020838637426633506
c.1174,1174,-262.5,3862.5,54.0,-0.00531,-0.004135918176299159,-0.004023568549867526,0.0020103924977259943
c.1175,1175,-262.5,3887.5,54.0,-0.00531,-0.0057972704525134965,-0.005774805302577672,0.0019280299881947061
c.1176,1176,-262.5,3912.5,54.0,-0.00531,-0.008367477862877597,-0.008355575395236035,0.0018936207869821107
c.1177,1177,-262.5,3937.5,54.0,-0.00531,-0.006293071276608624,-0.006256719464709114,0.0026900170324349096
c.1235,1235,-237.5,3687.5,54.0,-0.00531,-0.00656989895594945,-0.006480467851892748,0.002937389449467994
c.1236,1236,-237.5,3712.5,54.0,-0.00531,-0.006924773490879872,-0.006945853397713693,0.0026250988114611415
c.1237,1237,-237.5,3737.5,54.0,-0.00531,-0.006570128013601342,-0.00651941881034278,0.002583851933903286
c.1238,1238,-237.5,3762.5,54.0,-0.00531,-0.006302390783299666,-0.006218099684860464,0.002504969206023513
c.1239,1239,-237.5,3787.5,54.0,-0.00531,-0.006685425143521316,-0.006683602682999411,0.0025139194288900006
c.1240,1240,-237.5,3812.5,54.0,-0.00531,-0.006298177319885885,-0.0062622165545323264,0.00235994376795683
c.1241,1241,-237.5,3837.5,54.0,-0.00531,-0.006282445378990495,-0.00620258316283901,0.0023518601546517704
c.1242,1242,-237.5,3862.5,54.0,-0.00531,-0.005505291478356417,-0.00551750150349801,0.0021235025621664976
c.1243,1243,-237.5,3887.5,54.0,-0.00531,-0.00597980917535082,-0.00600725828989764,0.0019157436555246343
c.1244,1244,-237.5,3912.5,54.0,-0.00531,-0.006252908207315787,-0.006233911964196906,0.0018397712691228271
c.1245,1245,-237.5,3937.5,54.0,-0.00531,-0.004538805098023247,-0.004456898201837348,0.002112302400503484
c.1246,1246,-237.5,3962.5,54.0,-0.00531,-0.006052290960987822,-0.00596781525817727,0.002675624104343642
c.1304,1304,-212.5,3712.5,54.0,-0.00531,-0.006067758242786242,-0.005921848803666259,0.0027924982572732873
c.1305,1305,-212.5,3737.5,54.0,-0.00531,-0.0056617346186229895,-0.005530028708123746,0.002647870309274353
c.1306,1306,-212.5,3762.5,54.0,-0.00531,-0.005030316735428787,-0.004884639229975146,0.002432195572028773
c.1307,1307,-212.5,3787.5,54.0,-0.00531,-0.00529479363040706,-0.005197565026153771,0.0023384454667761817
c.1308,1308,-212.5,3812.5,54.0,-0.00531,-0.006032066814853209,-0.006047817553729598,0.0022474802970622264
c.1309,1309,-212.5,3837.5,54.0,-0.00531,-0.006580801935899425,-0.006530197445031871,0.0022124161239077357
c.1310,1310,-212.5,3862.5,54.0,-0.00531,-0.007599609756835757,-0.007637785993714509,0.002224358867187985
c.1311,1311,-212.5,3887.5,54.0,-0.00531,-0.007526078074879491,-0.007444757123754652,0.0020161381177878075
c.1312,1312,-212.5,3912.5,54.0,-0.00531,-0.0033499275663825935,-0.003327419933252196,0.0016763916187992186
c.1313,1313,-212.5,3937.5,54.0,-0.00531,-0.004141949978160606,-0.004211105874016259,0.0019644612753402647
c.1314,1314,-212.5,3962.5,54.0,-0.00531,-0.006239292402737674,-0.006241726392203788,0.0025015708722819375
c.1315,1315,-212.5,3987.5,54.0,-0.00531,-0.007291941312712221,-0.007354060669060438,0.0029587830062777804
c.1316,1316,-212.5,4012.5,54.0,-0.00531,-0.007512840489940965,-0.007360086019820352,0.0028323440833515554
c.1374,1374,-187.5,3762.5,54.0,-0.00531,-0.005339079724879259,-0.0052778682031953145,0.0025259639743457816
c.1375,1375,-187.5,3787.5,54.0,-0.00531,-0.005307040415877573,-0.00524957598192321,0.002444923563442179
c.1376,1376,-187.5,3812.5,54.0,-0.00531,-0.005398870056116107,-0.005364812978923211,0.002426874427454393
c.1377,1377,-187.5,3837.5,54.0,-0.00531,-0.005428388182813755,-0.005366365384185707,0.0024011143575098917
c.1378,1378,-187.5,3862.5,54.0,-0.00531,-0.00608187588446572,-0.006122326986326317,0.002191490473897726
c.1379,1379,-187.5,3887.5,54.0,-0.00531,-0.008336491085112727,-0.008317664997820697,0.0019909965696298525
c.1380,1380,-187.5,3912.5,54.0,-0.00531,-0.0036046103297351275,-0.003469403955248344,0.0017524866937455512
c.1381,1381,-187.5,3937.5,54.0,-0.00531,-0.00380770476990352,-0.0036252426194573785,0.0021743749817880412
c.1382,1382,-187.5,3962.5,54.0,-0.00531,-0.006078054866311727,-0.006037559494004348,0.0027658599062180085
c.1383,1383,-187.5,3987.5,54.0,-0.00531,-0.00704521245941487,-0.00688716858515742,0.00277773973810424
c.1384,1384,-187.5,4012.5,54.0,-0.00531,-0.007383557139333246,-0.007260344749280575,0.00271931369454902
c.1385,1385,-187.5,4037.5,54.0,-0.00531,-0.007034202176606142,-0.006909019205389763,0.0028736136440562373
c.1442,1442,-162.5,3762.5,54.0,-0.00531,-0.005105736874792916,-0.005051935565669786,0.002509347333070466
c.1443,1443,-162.5,3787.5,54.0,-0.00531,-0.004824824356983808,-0.004740180999380193,0.0023676452615762717
c.1444,1444,-162.5,3812.5,54.0,-0.00531,-0.004744162755852184,-0.004612622566920542,0.0023755770381472287
c.1445,1445,-162.5,3837.5,54.0,-0.00531,-0.0061564667167623155,-0.006082366317428886,0.0023050297963397824
c.1446,1446,-162.5,3862.5,54.0,-0.00531,-0.007129294958488298,-0.007117668639500288,0.0023390149777813016
c.1447,1447,-162.5,3887.5,54.0,-0.00531,-0.007410311700391284,-0.007376185219552075,0.0021069325020715776
c.1448,1448,-162.5,3912.5,54.0,-0.00531,-0.006582116440970166,-0.006461828713193778,0.002026559992015325
c.1449,1449,-162.5,3937.5,54.0,-0.00531,-0.005638214510673179,-0.005590686685270354,0.002404900445967003
c.1508,1508,-137.5,3712.5,54.0,-0.00531,-0.005127650923290276,-0.004903024867955158,0.002545402478033813
c.1509,1509,-137.5,3737.5,54.0,-0.00531,-0.005372229276835041,-0.005204035776810554,0.0025040920360351877
c.1510,1510,-137.5,3762.5,54.0,-0.00531,-0.0042932010020385,-0.004145711114656303,0.0022186293539911157
c.1511,1511,-137.5,3787.5,54.0,-0.00531,-0.003410607342104581,-0.003159870202819785,0.0021321685177463044
c.1512,1512,-137.5,3812.5,54.0,-0.00531,-0.0032531140579999756,-0.0030512107419269838,0.00197254259633998
c.1513,1513,-137.5,3837.5,54.0,-0.00531,-0.004746009550838908,-0.004704346506386148,0.0022879936932120844
c.1514,1514,-137.5,3862.5,54.0,-0.00531,-0.0059152926707316455,-0.005890390877296506,0.0023913440290381643
c.1515,1515,-137.5,3887.5,54.0,-0.00531,-0.006879364215688414,-0.006952999227665598,0.002332512001585333
c.1516,1516,-137.5,3912.5,54.0,-0.00531,-0.006275735053462596,-0.006267060086437707,0.002215350364690847
c.1517,1517,-137.5,3937.5,54.0,-0.00531,-0.006443760492721901,-0.00650336512695612,0.0022272924062041273
c.1576,1576,-112.5,3712.5,54.0,-0.00531,-0.005284055623140612,-0.005153638673606409,0.0024458736535514156
c.1577,1577,-112.5,3737.5,54.0,-0.00531,-0.0045623883803788245,-0.004465681250273244,0.0022428786054006296
c.1578,1578,-112.5,3762.5,54.0,-0.00531,-0.0034338364578047212,-0.003226528154790475,0.002035646835256698
c.1579,1579,-112.5,3787.5,54.0,-0.00531,-0.0016347591743516776,-0.0013606324358992317,0.0012589952791658492
c.1580,1580,-112.5,3812.5,54.0,-0.00531,-0.002145239277209982,-0.0018097251352850938,0.0016334946198989385
c.1581,1581,-112.5,3837.5,54.0,-0.00531,-0.004260599033146467,-0.004086705515530505,0.002194764243115335
c.1582,1582,-112.5,3862.5,54.0,-0.00531,-0.005331358204261773,-0.005221959986286663,0.0024350344345895393
c.1583,1583,-112.5,3887.5,54.0,-0.00531,-0.00625819327409413,-0.006253522644729834,0.0022552628590029847
c.1584,1584,-112.5,3912.5,54.0,-0.00531,-0.004902185679445703,-0.004798884558914842,0.002164864139426306
c.1585,1585,-112.5,3937.5,54.0,-0.00531,-0.005826951604084705,-0.005875658546463321,0.0024344737623533557
c.1586,1586,-112.5,3962.5,54.0,-0.00531,-0.006364618201028797,-0.0062916779385936445,0.002661193471089287
c.1644,1644,-87.5,3712.5,54.0,-0.00531,-0.006935462127099794,-0.006848644936717162,0.0028077485379883927
c.1645,1645,-87.5,3737.5,54.0,-0.00531,-0.004385518383865172,-0.004255052476527424,0.002288782464220203
c.1646,1646,-87.5,3762.5,54.0,-0.00531,-0.002473613476227462,-0.0022228215838506413,0.0017069519829066952
c.1647,1647,-87.5,3787.5,54.0,-0.00531,-0.001200966502386381,-0.0009361113489986867,0.0010201639161018607
c.1648,1648,-87.5,3812.5,54.0,-0.00531,-0.002872601162060727,-0.0025914180390854812,0.0018144558481838053
c.1649,1649,-87.5,3837.5,54.0,-0.00531,-0.004724937795570843,-0.004635350761828321,0.0021934130064572
c.1650,1650,-87.5,3862.5,54.0,-0.00531,-0.005652989639883372,-0.005631521082016967,0.00239571407797408
c.1651,1651,-87.5,3887.5,54.0,-0.00531,-0.004978185123154288,-0.004915892329963345,0.002243517105740532
c.1652,1652,-87.5,3912.5,54.0,-0.00531,-0.003709676402951908,-0.0035499740900902937,0.0021011764413196555
c.1653,1653,-87.5,3937.5,54.0,-0.00531,-0.005084692503502079,-0.004963587968511977,0.0022124320998287202
c.1654,1654,-87.5,3962.5,54.0,-0.00531,-0.0060555532459203995,-0.006045987502540014,0.0027209394958646357
c.1655,1655,-87.5,3987.5,54.0,-0.00531,-0.0063977709375831245,-0.006301085366909544,0.0028321541879477567
c.1712,1712,-62.5,3712.5,54.0,-0.00531,-0.00840698311399174,-0.008378018758820695,0.0028202776041749518
c.1713,1713,-62.5,3737.5,54.0,-0.00531,-0.007172642912057376,-0.007142977485507192,0.0025106972052891673
c.1714,1714,-62.5,3762.5,54.0,-0.00531,-0.0026042053582007976,-0.002411919666754907,0.0017055850524039706
c.1715,1715,-62.5,3787.5,54.0,-0.00531,-0.0011086134173810924,-0.0008632107573790254,0.0009557199205548788
c.1716,1716,-62.5,3812.5,54.0,-0.00531,-0.004157786547881777,-0.004034525147950277,0.0021610260775783902
c.1717,1717,-62.5,3837.5,54.0,-0.00531,-0.004614785390530144,-0.004507010646215542,0.0023040855610543145
c.1718,1718,-62.5,3862.5,54.0,-0.00531,-0.005012248406783677,-0.005038216616472951,0.0023488183129331945
c.1719,1719,-62.5,3887.5,54.0,-0.00531,-0.004370354232054429,-0.0042522075493499935,0.0022789230383556845
c.1720,1720,-62.5,3912.5,54.0,-0.00531,-0.0036379154222199437,-0.003474619561173571,0.0020770540398416452
c.1721,1721,-62.5,3937.5,54.0,-0.00531,-0.0058230555771154905,-0.0058538762356099405,0.002467906585415697
c.1722,1722,-62.5,3962.5,54.0,-0.00531,-0.006503399556402576,-0.006413251717451397,0.002464676922702981
c.1723,1723,-62.5,3987.5,54.0,-0.00531,-0.007028663526613101,-0.0069789553202231815,0.002929047226104185
c.1724,1724,-62.5,4012.5,54.0,-0.00531,-0.0070355188489306065,-0.0070915324320706165,0.0028806953461744628
c.1780,1780,-37.5,3712.5,54.0,-0.00531,-0.009997794345748,-0.010039866754467917,0.0027196764957489834
c.1781,1781,-37.5,3737.5,54.0,-0.00531,-0.009792405809134526,-0.009882040427239768,0.002665369382004081
c.1782,1782,-37.5,3762.5,54.0,-0.00531,-0.00798489794294106,-0.007996585386586395,0.002372862178207412
c.1783,1783,-37.5,3787.5,54.0,-0.00531,-0.003206139615315505,-0.002997984269675025,0.0019139904649843734
c.1784,1784,-37.5,3812.5,54.0,-0.00531,-0.004899361318100824,-0.0047901862686329615,0.0023405276330136777
c.1785,1785,-37.5,3837.5,54.0,-0.00531,-0.0061246391828685175,-0.005963602269728568,0.002493096959330075
c.1786,1786,-37.5,3862.5,54.0,-0.00531,-0.006877410566079181,-0.0069212496029468565,0.002606995677769055
c.1787,1787,-37.5,3887.5,54.0,-0.00531,-0.004453917296320209,-0.004244719964196118,0.002243640643480642
