cell_name,cell_i,cellX,cellY,zoneUTM,c_a_erg,c_ca_mean,c_ca_med,c_ca_unc
c.556,556,-487.5,3712.5,54.0,-0.00746,-0.008843364009708506,-0.008783743976100272,0.003005757394699025
c.557,557,-487.5,3737.5,54.0,-0.00746,-0.00842287525319325,-0.008410358194629024,0.0028307016280572426
c.558,558,-487.5,3762.5,54.0,-0.00746,-0.006948263722663972,-0.006961803078928684,0.00245567332984137
c.559,559,-487.5,3787.5,54.0,-0.00746,-0.008357275656103846,-0.008288709990813707,0.0028419078698936656
c.615,615,-462.5,3487.5,54.0,-0.00746,-0.007928511868806805,-0.007893163832174463,0.0033543539410991266
c.616,616,-462.5,3512.5,54.0,-0.00746,-0.00848369914566589,-0.008433099007537918,0.003027800274575164
c.617,617,-462.5,3537.5,54.0,-0.00746,-0.008542291864738845,-0.00845729396530835,0.003056255061080231
c.618,618,-462.5,3562.5,54.0,-0.00746,-0.008197549427011026,-0.008003024719334312,0.0031536443883855457
c.619,619,-462.5,3587.5,54.0,-0.00746,-0.007883718119816306,-0.007787846568796897,0.002988842983213668
c.620,620,-462.5,3612.5,54.0,-0.00746,-0.008711017710395955,-0.0086567455323846,0.002923446981197959
c.621,621,-462.5,3637.5,54.0,-0.00746,-0.008633745610521463,-0.008516410007792812,0.0032473915444090245
c.622,622,-462.5,3662.5,54.0,-0.00746,-0.00914608620508203,-0.009227598856112969,0.0029817291858483565
c.623,623,-462.5,3687.5,54.0,-0.00746,-0.00886114768519267,-0.008836937743073484,0.0028309486271427217
c.624,624,-462.5,3712.5,54.0,-0.00746,-0.008137844619462799,-0.008083426534146468,0.002925507115531486
c.625,625,-462.5,3737.5,54.0,-0.00746,-0.007364112307854335,-0.007386994699957367,0.0027529300922283324
c.626,626,-462.5,3762.5,54.0,-0.00746,-0.005923990357512483,-0.00583947465169362,0.002468583826842761
c.627,627,-462.5,3787.5,54.0,-0.00746,-0.00851181877291072,-0.008561649609113925,0.0026216572215645084
c.628,628,-462.5,3812.5,54.0,-0.00746,-0.007329330775849931,-0.007318751912492559,0.003072863596180266
c.684,684,-437.5,3512.5,54.0,-0.00746,-0.007323151277999255,-0.00723856412151047,0.0029757922271212755
c.685,685,-437.5,3537.5,54.0,-0.00746,-0.008051779658152356,-0.007913999690020254,0.002982440731582901
c.686,686,-437.5,3562.5,54.0,-0.00746,-0.008254827330366756,-0.008337844037326,0.0031709423809669645
c.687,687,-437.5,3587.5,54.0,-0.00746,-0.008483334130730756,-0.008517740812632596,0.0028835251076775176
c.688,688,-437.5,3612.5,54.0,-0.00746,-0.007591963059856946,-0.007584795298142327,0.0029939953144260656
c.689,689,-437.5,3637.5,54.0,-0.00746,-0.007942524143727885,-0.007908707535791284,0.0030590179020621184
c.690,690,-437.5,3662.5,54.0,-0.00746,-0.008498122478392397,-0.008518824302178644,0.00319346010476812
c.691,691,-437.5,3687.5,54.0,-0.00746,-0.008559232662839615,-0.008608526383485023,0.0031481042152663313
c.692,692,-437.5,3712.5,54.0,-0.00746,-0.007418578936115406,-0.00751584752050157,0.003111875135870978
c.693,693,-437.5,3737.5,54.0,-0.00746,-0.008497023564002584,-0.008431064167479577,0.002950596481470031
c.694,694,-437.5,3762.5,54.0,-0.00746,-0.0068185309514206885,-0.006790576815679105,0.002908166177853511
c.695,695,-437.5,3787.5,54.0,-0.00746,-0.008668397835404238,-0.008789869647593405,0.0027930384433297187
c.696,696,-437.5,3812.5,54.0,-0.00746,-0.007227743090852566,-0.007184725691175789,0.002690738509928436
c.697,697,-437.5,3837.5,54.0,-0.00746,-0.007899347862538045,-0.007930303156486868,0.0033437957344768696
c.753,753,-412.5,3537.5,54.0,-0.00746,-0.007072259801113061,-0.007007455341404647,0.002889080792618391
c.754,754,-412.5,3562.5,54.0,-0.00746,-0.008498913133447968,-0.008446342511825343,0.002928897900618341
c.755,755,-412.5,3587.5,54.0,-0.00746,-0.008111509301462101,-0.008079020336552733,0.0029605948007580614
c.756,756,-412.5,3612.5,54.0,-0.00746,-0.0067518256088069445,-0.006600291385638042,0.0029307317893219223
c.757,757,-412.5,3637.5,54.0,-0.00746,-0.007402475911313989,-0.007369716329881985,0.003003941300053573
c.759,759,-412.5,3687.5,54.0,-0.00746,-0.008526147302239082,-0.008531187421559193,0.003294248628329724
c.760,760,-412.5,3712.5,54.0,-0.00746,-0.009610005960767906,-0.009561041231873343,0.0031814906250357735
c.761,761,-412.5,3737.5,54.0,-0.00746,-0.008430347736834206,-0.008403115487998847,0.0032646106284597008
c.762,762,-412.5,3762.5,54.0,-0.00746,-0.008497560959709815,-0.008480523173971128,0.003132781393285691
c.763,763,-412.5,3787.5,54.0,-0.00746,-0.008935718772162116,-0.008966952148033544,0.0029629992271986154
c.764,764,-412.5,3812.5,54.0,-0.00746,-0.008990119998659157,-0.009000080455478801,0.002802508563429173
c.765,765,-412.5,3837.5,54.0,-0.00746,-0.00938787792791192,-0.00936436158131957,0.0027347650132096327
c.821,821,-387.5,3537.5,54.0,-0.00746,-0.007550292391526128,-0.007487099413962493,0.0033491151972893664
c.822,822,-387.5,3562.5,54.0,-0.00746,-0.007939817942369448,-0.007832245133904247,0.0028849244129887514
c.823,823,-387.5,3587.5,54.0,-0.00746,-0.007129474022238389,-0.007090085333963918,0.0029571652998615673
c.824,824,-387.5,3612.5,54.0,-0.00746,-0.006633366514341383,-0.006474418167325063,0.002989839492231768
c.825,825,-387.5,3637.5,54.0,-0.00746,-0.006889851226377859,-0.006903196253513286,0.0029335778356524506
c.826,826,-387.5,3662.5,54.0,-0.00746,-0.008138158981364137,-0.008088242352270009,0.00325485421920637
c.827,827,-387.5,3687.5,54.0,-0.00746,-0.008876283673284392,-0.008882471735021392,0.0031936548497499694
c.828,828,-387.5,3712.5,54.0,-0.00746,-0.009031150290842999,-0.008992403682109493,0.0033977914643771746
c.829,829,-387.5,3737.5,54.0,-0.00746,-0.009084521664491156,-0.00897956801588267,0.003220740702295509
c.830,830,-387.5,3762.5,54.0,-0.00746,-0.007894034224990087,-0.007832779948121548,0.0030255810417641193
c.831,831,-387.5,3787.5,54.0,-0.00746,-0.00787564672093501,-0.007836895356075117,0.0029471961192958336
c.832,832,-387.5,3812.5,54.0,-0.00746,-0.009096584575064546,-0.008987960932861352,0.0027113575839432676
c.833,833,-387.5,3837.5,54.0,-0.00746,-0.01115148997573471,-0.011245532950657614,0.0024228631825804698
c.834,834,-387.5,3862.5,54.0,-0.00746,-0.008904503358830912,-0.008914983407980357,0.0030915643411351416
c.891,891,-362.5,3587.5,54.0,-0.00746,-0.007598752291039078,-0.007527445792498635,0.0028468487331034242
c.892,892,-362.5,3612.5,54.0,-0.00746,-0.007135371606006285,-0.007149795995442394,0.0027369122877689816
c.893,893,-362.5,3637.5,54.0,-0.00746,-0.007822529449588618,-0.007879588805199365,0.0028029115991609977
c.894,894,-362.5,3662.5,54.0,-0.00746,-0.008473474486205971,-0.008388235954342158,0.0030342756481815335
c.895,895,-362.5,3687.5,54.0,-0.00746,-0.008677787138167596,-0.00867453459101554,0.0031180389104428093
c.896,896,-362.5,3712.5,54.0,-0.00746,-0.008955134924984832,-0.008926093163675219,0.003174589677072927
c.897,897,-362.5,3737.5,54.0,-0.00746,-0.009543626726342815,-0.009514263824002571,0.003117761583842167
c.898,898,-362.5,3762.5,54.0,-0.00746,-0.009020498174827807,-0.009150835970218017,0.002979828245888127
c.899,899,-362.5,3787.5,54.0,-0.00746,-0.00874963267782483,-0.008735476903068595,0.0026953747047903038
c.900,900,-362.5,3812.5,54.0,-0.00746,-0.008425961940408216,-0.008496065070788298,0.002653720268147139
c.901,901,-362.5,3837.5,54.0,-0.00746,-0.009184148626563497,-0.009142004236712683,0.0023482122223314208
c.902,902,-362.5,3862.5,54.0,-0.00746,-0.00567085033867831,-0.005630040155760095,0.0026032203354442235
c.959,959,-337.5,3587.5,54.0,-0.00746,-0.007871229874006475,-0.007804172806591579,0.0032369683178462188
c.960,960,-337.5,3612.5,54.0,-0.00746,-0.008530742884660157,-0.00854322211079158,0.003189973200814426
c.961,961,-337.5,3637.5,54.0,-0.00746,-0.008671515097468507,-0.008559673094978258,0.0032311795022708055
c.964,964,-337.5,3712.5,54.0,-0.00746,-0.008749988057974748,-0.00875367960594058,0.003216995416320348
c.965,965,-337.5,3737.5,54.0,-0.00746,-0.00927319384832457,-0.009363067505606015,0.0032266701180932752
c.966,966,-337.5,3762.5,54.0,-0.00746,-0.009265963257591448,-0.00925825871077377,0.00322944268383951
c.967,967,-337.5,3787.5,54.0,-0.00746,-0.009471802527221533,-0.009422516031504402,0.003088571276292644
c.968,968,-337.5,3812.5,54.0,-0.00746,-0.009939412606113947,-0.009917924169417808,0.0027351725029571713
c.969,969,-337.5,3837.5,54.0,-0.00746,-0.008239073480032852,-0.008175721008708763,0.002578519690075009
c.970,970,-337.5,3862.5,54.0,-0.00746,-0.005516944277340527,-0.005413058740054528,0.002330483724845363
c.971,971,-337.5,3887.5,54.0,-0.00746,-0.005462845951722681,-0.005336434592388778,0.002665350032795802
c.1029,1029,-312.5,3637.5,54.0,-0.00746,-0.008829428988372972,-0.008672183768529485,0.0032268199478217227
c.1030,1030,-312.5,3662.5,54.0,-0.00746,-0.008885009598016481,-0.008835396893148353,0.003152647367615394
c.1033,1033,-312.5,3737.5,54.0,-0.00746,-0.008857791839542356,-0.008787707513518091,0.0033296905283914076
c.1034,1034,-312.5,3762.5,54.0,-0.00746,-0.009297374803880569,-0.00928183342526985,0.0032093667117060885
c.1035,1035,-312.5,3787.5,54.0,-0.00746,-0.008860771360372317,-0.008828224897331418,0.003092036263233074
c.1036,1036,-312.5,3812.5,54.0,-0.00746,-0.008281794888193703,-0.008172884132875995,0.0027021599460138736
c.1037,1037,-312.5,3837.5,54.0,-0.00746,-0.008458823168872257,-0.008428174191544888,0.002617228790918589
c.1038,1038,-312.5,3862.5,54.0,-0.00746,-0.00763244508834215,-0.007562424119757547,0.0025462815231789503
c.1039,1039,-312.5,3887.5,54.0,-0.00746,-0.00621763544576696,-0.006220366230406536,0.0023798474543344113
c.1040,1040,-312.5,3912.5,54.0,-0.00746,-0.006799772640068742,-0.006677536605750323,0.003052649835618433
c.1098,1098,-287.5,3662.5,54.0,-0.00746,-0.008455043401718,-0.008317525491954941,0.003349634037110035
c.1099,1099,-287.5,3687.5,54.0,-0.00746,-0.008506560039728973,-0.008368211023005338,0.0033541666865379463
c.1100,1100,-287.5,3712.5,54.0,-0.00746,-0.008527984904882518,-0.008541383197984965,0.0032930360605299895
c.1101,1101,-287.5,3737.5,54.0,-0.00746,-0.008895113788937295,-0.008942084376465816,0.00334420899851999
c.1103,1103,-287.5,3787.5,54.0,-0.00746,-0.008571750644016865,-0.008586518593294394,0.003047979456353245
c.1104,1104,-287.5,3812.5,54.0,-0.00746,-0.00878201225923177,-0.008751115744204752,0.00292636752045854
c.1105,1105,-287.5,3837.5,54.0,-0.00746,-0.007626730453386612,-0.0075464559293216635,0.0027105938711581
c.1106,1106,-287.5,3862.5,54.0,-0.00746,-0.008551595921713874,-0.00849812023565015,0.0026186399588759646
c.1107,1107,-287.5,3887.5,54.0,-0.00746,-0.009676178753913816,-0.009714360457898061,0.0022879384151226695
c.1108,1108,-287.5,3912.5,54.0,-0.00746,-0.008103131188259179,-0.008085177713192577,0.002491669243418821
c.1109,1109,-287.5,3937.5,54.0,-0.00746,-0.00828356844008118,-0.00835875255286294,0.0033522890951759635
c.1167,1167,-262.5,3687.5,54.0,-0.00746,-0.008419506071520437,-0.008308645013993858,0.0034236779304687914
c.1168,1168,-262.5,3712.5,54.0,-0.00746,-0.00873371010999683,-0.008672725066953883,0.00336981500836916
c.1169,1169,-262.5,3737.5,54.0,-0.00746,-0.009101145564050447,-0.009048112656965944,0.0030901093144065253
c.1170,1170,-262.5,3762.5,54.0,-0.00746,-0.010445698910242216,-0.010481347351997981,0.003093939734721
c.1171,1171,-262.5,3787.5,54.0,-0.00746,-0.009892284376198131,-0.009811441755659026,0.002931244873834159
c.1172,1172,-262.5,3812.5,54.0,-0.00746,-0.009006744829436536,-0.008912735547615694,0.0031324146536741734
c.1173,1173,-262.5,3837.5,54.0,-0.00746,-0.007432438422672103,-0.007451025343395215,0.002595271114618338
c.1174,1174,-262.5,3862.5,54.0,-0.00746,-0.007423958320090764,-0.007406640183142799,0.002555315664597833
c.1175,1175,-262.5,3887.5,54.0,-0.00746,-0.00806336863403908,-0.008017660777779927,0.0021377650577600127
c.1176,1176,-262.5,3912.5,54.0,-0.00746,-0.012190676451047357,-0.012139579436073928,0.002078932584631531
c.1177,1177,-262.5,3937.5,54.0,-0.00746,-0.01047353800355664,-0.010543898002902763,0.0031982922957295577
c.1235,1235,-237.5,3687.5,54.0,-0.00746,-0.00829601495655165,-0.008249980653106729,0.003296804424860889
c.1236,1236,-237.5,3712.5,54.0,-0.00746,-0.008972695018091632,-0.0090485039428321,0.0031999807795057263
c.1237,1237,-237.5,3737.5,54.0,-0.00746,-0.009126880863009121,-0.009143001708119753,0.0031110019995045494
c.1238,1238,-237.5,3762.5,54.0,-0.00746,-0.009474319898655699,-0.009445985149411402,0.0029889336352381408
c.1239,1239,-237.5,3787.5,54.0,-0.00746,-0.011780634674108698,-0.01174492829870595,0.002817599798038589
c.1240,1240,-237.5,3812.5,54.0,-0.00746,-0.010662188640698653,-0.01069425987034145,0.0028460644750702905
c.1241,1241,-237.5,3837.5,54.0,-0.00746,-0.008063550791039532,-0.008029365040246674,0.0026641075298908
c.1242,1242,-237.5,3862.5,54.0,-0.00746,-0.006753225812252617,-0.006667274975717397,0.002271518604538501
c.1243,1243,-237.5,3887.5,54.0,-0.00746,-0.009035749767901946,-0.009104771769443184,0.0021063020321612793
c.1244,1244,-237.5,3912.5,54.0,-0.00746,-0.010058228892268463,-0.010105928468809072,0.0019589052375215583
c.1245,1245,-237.5,3937.5,54.0,-0.00746,-0.007942004232657845,-0.007955416201940391,0.002413407618005573
c.1246,1246,-237.5,3962.5,54.0,-0.00746,-0.008322762671068424,-0.008190309179103206,0.003317359879052824
c.1304,1304,-212.5,3712.5,54.0,-0.00746,-0.008214038798589422,-0.00815662836267211,0.0032436913233912603
c.1305,1305,-212.5,3737.5,54.0,-0.00746,-0.007891040201803683,-0.007848842080564068,0.003210067489882871
c.1306,1306,-212.5,3762.5,54.0,-0.00746,-0.008301295443452317,-0.008199482973522272,0.003049271958322844
c.1307,1307,-212.5,3787.5,54.0,-0.00746,-0.009026936549632865,-0.009051968630711615,0.0030226637390190453
c.1308,1308,-212.5,3812.5,54.0,-0.00746,-0.010291743825121213,-0.010208331530509235,0.002799090495715008
c.1309,1309,-212.5,3837.5,54.0,-0.00746,-0.010995774400239649,-0.011065665372856946,0.002697614262921837
c.1310,1310,-212.5,3862.5,54.0,-0.00746,-0.009935624782603847,-0.009858553557490005,0.0024446650836635006
c.1311,1311,-212.5,3887.5,54.0,-0.00746,-0.008256256802232872,-0.008248843307203754,0.002147436577035525
c.1312,1312,-212.5,3912.5,54.0,-0.00746,-0.006641325264809637,-0.006609378440834052,0.0019571902853613866
c.1313,1313,-212.5,3937.5,54.0,-0.00746,-0.0041264627909989495,-0.004008933447068357,0.002065324185800516
c.1314,1314,-212.5,3962.5,54.0,-0.00746,-0.007837427567341569,-0.0077181315502223916,0.0029073126188335504
c.1315,1315,-212.5,3987.5,54.0,-0.00746,-0.008935243465067693,-0.008867944230607692,0.003225061321397875
c.1316,1316,-212.5,4012.5,54.0,-0.00746,-0.008853155518961394,-0.008881601762478614,0.0032255886438991455
c.1374,1374,-187.5,3762.5,54.0,-0.00746,-0.008183020054066532,-0.008115195050404773,0.0032766079155205404
c.1375,1375,-187.5,3787.5,54.0,-0.00746,-0.008648730169735365,-0.008614276223092514,0.0032301698956283295
c.1376,1376,-187.5,3812.5,54.0,-0.00746,-0.008791431068848554,-0.00881592071463625,0.0029934560136828177
c.1377,1377,-187.5,3837.5,54.0,-0.00746,-0.00869749699822191,-0.00876092019273783,0.0028950805526527772
c.1378,1378,-187.5,3862.5,54.0,-0.00746,-0.009754325170991665,-0.00967942886574072,0.0025439367308113
c.1379,1379,-187.5,3887.5,54.0,-0.00746,-0.010294335187963022,-0.010373516230166056,0.002173157061216246
c.1380,1380,-187.5,3912.5,54.0,-0.00746,-0.00548159758876814,-0.005456033923411216,0.00203024722414867
c.1381,1381,-187.5,3937.5,54.0,-0.00746,-0.006622957209929856,-0.0066814714563285076,0.002774206962040679
c.1382,1382,-187.5,3962.5,54.0,-0.00746,-0.008088841347867061,-0.00807078204864787,0.0031264283376301197
c.1383,1383,-187.5,3987.5,54.0,-0.00746,-0.008074148591481426,-0.008018927481726062,0.003123640539197425
c.1384,1384,-187.5,4012.5,54.0,-0.00746,-0.007994200663200828,-0.007880948912064416,0.0031561612345905434
c.1385,1385,-187.5,4037.5,54.0,-0.00746,-0.008124731650004841,-0.008082937311186249,0.003361323461545192
c.1442,1442,-162.5,3762.5,54.0,-0.00746,-0.008139731547196716,-0.008173384267728385,0.003285178649837541
c.1443,1443,-162.5,3787.5,54.0,-0.00746,-0.00893706790886711,-0.00889384847890851,0.0030789643626174465
c.1444,1444,-162.5,3812.5,54.0,-0.00746,-0.008927741546314942,-0.008966843895996723,0.0028426895332836345
c.1445,1445,-162.5,3837.5,54.0,-0.00746,-0.009281609520458107,-0.009328414422975165,0.0025041003733276925
c.1446,1446,-162.5,3862.5,54.0,-0.00746,-0.009400507018731847,-0.009311858895053449,0.0025659567957784855
c.1447,1447,-162.5,3887.5,54.0,-0.00746,-0.008700641459792885,-0.008715856205353305,0.00240517776711489
c.1448,1448,-162.5,3912.5,54.0,-0.00746,-0.007415900234039039,-0.0073953133165471875,0.0023336570019884396
c.1449,1449,-162.5,3937.5,54.0,-0.00746,-0.008410458220982787,-0.008416743169982525,0.002742066339883871
c.1508,1508,-137.5,3712.5,54.0,-0.00746,-0.006958221881796903,-0.006804790330954061,0.003077430391252432
c.1509,1509,-137.5,3737.5,54.0,-0.00746,-0.007615077152621703,-0.007546846979936158,0.0029122079808412073
c.1510,1510,-137.5,3762.5,54.0,-0.00746,-0.0070495442138861514,-0.006928513009465743,0.0028624831229891487
c.1511,1511,-137.5,3787.5,54.0,-0.00746,-0.0072314180637272065,-0.007222417901046633,0.0028858839753907557
c.1512,1512,-137.5,3812.5,54.0,-0.00746,-0.007665858318792472,-0.007626705150458947,0.0028672610845299836
c.1513,1513,-137.5,3837.5,54.0,-0.00746,-0.00797657418323375,-0.007891214393354239,0.0028631400532866122
c.1514,1514,-137.5,3862.5,54.0,-0.00746,-0.007396503396193094,-0.007375857438602635,0.0026858664390148634
c.1515,1515,-137.5,3887.5,54.0,-0.00746,-0.007207626102188869,-0.007197207470609857,0.0026224489763826283
c.1516,1516,-137.5,3912.5,54.0,-0.00746,-0.006507656922409609,-0.00654228180248592,0.002461799424344965
c.1517,1517,-137.5,3937.5,54.0,-0.00746,-0.009248757629165548,-0.009333041874212753,0.002667678848343296
c.1576,1576,-112.5,3712.5,54.0,-0.00746,-0.006783776866236173,-0.006643310913232146,0.002972047833985959
c.1577,1577,-112.5,3737.5,54.0,-0.00746,-0.005185891248582094,-0.005092541275900824,0.002596470925297812
c.1578,1578,-112.5,3762.5,54.0,-0.00746,-0.004493860119540653,-0.004294751546459962,0.002548751307189114
c.1579,1579,-112.5,3787.5,54.0,-0.00746,-0.004024749292280982,-0.003869461933601202,0.0022754046654201183
c.1580,1580,-112.5,3812.5,54.0,-0.00746,-0.005185541012918624,-0.00512475959895386,0.0026881499499331434
c.1581,1581,-112.5,3837.5,54.0,-0.00746,-0.0073227803669301235,-0.0072731456335356935,0.0029265356612166045
c.1582,1582,-112.5,3862.5,54.0,-0.00746,-0.006510017797286104,-0.0064673773756422775,0.0027807476229706977
c.1583,1583,-112.5,3887.5,54.0,-0.00746,-0.0060190789098058615,-0.006049014497378872,0.002466380060498403
c.1584,1584,-112.5,3912.5,54.0,-0.00746,-0.006115239404217835,-0.006077427724168583,0.002468273946675515
c.1585,1585,-112.5,3937.5,54.0,-0.00746,-0.008487997054458898,-0.008400628037623946,0.00261749508681448
c.1586,1586,-112.5,3962.5,54.0,-0.00746,-0.008479670515142935,-0.008587446744881095,0.003164162324150111
c.1644,1644,-87.5,3712.5,54.0,-0.00746,-0.008161229467170144,-0.008100170035210907,0.003145948387619666
c.1645,1645,-87.5,3737.5,54.0,-0.00746,-0.004992699639193334,-0.00475464277969281,0.0026788575464757173
c.1646,1646,-87.5,3762.5,54.0,-0.00746,-0.0029313250908546877,-0.0025742831354678072,0.0019746277167806007
c.1647,1647,-87.5,3787.5,54.0,-0.00746,-0.0033033848714062414,-0.0030797485925710046,0.0021070066075437903
c.1648,1648,-87.5,3812.5,54.0,-0.00746,-0.007827101997121798,-0.007759554765705336,0.0028248450766454646
c.1649,1649,-87.5,3837.5,54.0,-0.00746,-0.0073356182580049355,-0.00723114777153074,0.0028100040137486243
c.1650,1650,-87.5,3862.5,54.0,-0.00746,-0.007023739507348529,-0.007004388683003275,0.0028898606962270423
c.1651,1651,-87.5,3887.5,54.0,-0.00746,-0.005873697768753034,-0.005829344623995461,0.0025671189009205593
c.1652,1652,-87.5,3912.5,54.0,-0.00746,-0.005069473875755438,-0.004987407715028803,0.002578288240846721
c.1653,1653,-87.5,3937.5,54.0,-0.00746,-0.006761113187373342,-0.0067552965923441365,0.0026786971447491908
c.1654,1654,-87.5,3962.5,54.0,-0.00746,-0.009199357113418809,-0.009215041166199842,0.0031741905418329803
c.1655,1655,-87.5,3987.5,54.0,-0.00746,-0.009236911645193814,-0.009148949328807481,0.0032188359600876016
c.1712,1712,-62.5,3712.5,54.0,-0.00746,-0.009257611293760118,-0.009162257077203206,0.0032006798208431054
c.1713,1713,-62.5,3737.5,54.0,-0.00746,-0.007960603303856433,-0.00791307970770553,0.0029957097661323573
c.1714,1714,-62.5,3762.5,54.0,-0.00746,-0.003691549126866547,-0.0034479167258412925,0.002184784332482569
c.1715,1715,-62.5,3787.5,54.0,-0.00746,-0.0056002429739906035,-0.005445530927238695,0.002345406305913672
c.1716,1716,-62.5,3812.5,54.0,-0.00746,-0.011894963164353662,-0.011840937028319492,0.002990979127844675
c.1717,1717,-62.5,3837.5,54.0,-0.00746,-0.007901217251594702,-0.007982777970997206,0.002724503076069037
c.1718,1718,-62.5,3862.5,54.0,-0.00746,-0.007693910767665026,-0.007726254388836873,0.0027314070095500334
c.1719,1719,-62.5,3887.5,54.0,-0.00746,-0.00783591629804987,-0.007764455801662297,0.0027959734114421874
c.1720,1720,-62.5,3912.5,54.0,-0.00746,-0.006495955032481222,-0.006417131491443019,0.0027492121062196754
c.1721,1721,-62.5,3937.5,54.0,-0.00746,-0.008007089854589122,-0.008100777563931561,0.002841112763083858
c.1722,1722,-62.5,3962.5,54.0,-0.00746,-0.009496787476218887,-0.009470785802529115,0.003095084436375662
c.1723,1723,-62.5,3987.5,54.0,-0.00746,-0.010074332699639232,-0.010074447345419294,0.0031725060409627075
c.1724,1724,-62.5,4012.5,54.0,-0.00746,-0.009930255924749326,-0.010036313403731907,0.00322514216349683
c.1780,1780,-37.5,3712.5,54.0,-0.00746,-0.010895582098532954,-0.010872387010800904,0.0031612611607358017
c.1781,1781,-37.5,3737.5,54.0,-0.00746,-0.011387512646750779,-0.011352822767476206,0.003086424914425148
c.1782,1782,-37.5,3762.5,54.0,-0.00746,-0.010960252257693343,-0.010944517289374598,0.0028136756864515114
c.1783,1783,-37.5,3787.5,54.0,-0.00746,-0.010918883479457986,-0.010931790119452656,0.0023725295655658294
c.1784,1784,-37.5,3812.5,54.0,-0.00746,-0.01098108332778561,-0.010876669159253682,0.002859812001697008
c.1785,1785,-37.5,3837.5,54.0,-0.00746,-0.00974275634974671,-0.009706760326864758,0.0029583673825056135
c.1786,1786,-37.5,3862.5,54.0,-0.00746,-0.01090411806377771,-0.01080952507244232,0.0027963312191676094
c.1787,1787,-37.5,3887.5,54.0,-0.00746,-0.008619463653182391,-0.008518602361270304,0.0028532816652280255
c.1788,1788,-37.5,3912.5,54.0,-0.00746,-0.010094187941496677,-0.010055339078079473,0.0028393214668761702
