cell_name,cell_i,cellX,cellY,zoneUTM,c_a_erg,c_ca_mean,c_ca_med,c_ca_unc
c.967,967,-337.5,3787.5,54.0,-0.0094,-0.010840293527447394,-0.01086518476601225,0.003198823898295533
c.968,968,-337.5,3812.5,54.0,-0.0094,-0.01063130236175029,-0.010619198738581739,0.002924374849656113
c.969,969,-337.5,3837.5,54.0,-0.0094,-0.009747768264314933,-0.00965495924460658,0.0027838991507476546
c.970,970,-337.5,3862.5,54.0,-0.0094,-0.007312488249335861,-0.007306485375069174,0.002646780459258766
c.971,971,-337.5,3887.5,54.0,-0.0094,-0.007433765994790057,-0.0073607428124780865,0.002960099509495951
c.1029,1029,-312.5,3637.5,54.0,-0.0094,-0.010793180754239415,-0.010843120114181842,0.00343482778113103
c.1030,1030,-312.5,3662.5,54.0,-0.0094,-0.010991857336038614,-0.011012620571198437,0.003703787676238667
c.1033,1033,-312.5,3737.5,54.0,-0.0094,-0.01032805035173215,-0.010289808771962256,0.003690729351954635
c.1034,1034,-312.5,3762.5,54.0,-0.0094,-0.010782439467904121,-0.010852425016523214,0.0035405015971490972
c.1035,1035,-312.5,3787.5,54.0,-0.0094,-0.011188683694396474,-0.011183039606898312,0.0032899095157112655
c.1036,1036,-312.5,3812.5,54.0,-0.0094,-0.0102935182459087,-0.010352101164371678,0.002935464605350687
c.1037,1037,-312.5,3837.5,54.0,-0.0094,-0.009261971031333076,-0.0093045225347942,0.0027888545213345813
c.1038,1038,-312.5,3862.5,54.0,-0.0094,-0.009493872440876643,-0.00950503816540293,0.0028017184077729017
c.1039,1039,-312.5,3887.5,54.0,-0.0094,-0.008833960693214881,-0.008792421809254007,0.0025771400655512037
c.1040,1040,-312.5,3912.5,54.0,-0.0094,-0.008900956394968532,-0.008831391127383442,0.0032984423774721663
c.1098,1098,-287.5,3662.5,54.0,-0.0094,-0.010307889681624521,-0.010230855573735018,0.003679223761580458
c.1099,1099,-287.5,3687.5,54.0,-0.0094,-0.010223025027143198,-0.010264332384749261,0.0035612066412912756
c.1100,1100,-287.5,3712.5,54.0,-0.0094,-0.010364778938663883,-0.010424238121380092,0.0034832200560500686
c.1101,1101,-287.5,3737.5,54.0,-0.0094,-0.010629924167007067,-0.010534343202828056,0.0036206811558294827
c.1103,1103,-287.5,3787.5,54.0,-0.0094,-0.011070596364782652,-0.011104240364049653,0.0030604858535276396
c.1104,1104,-287.5,3812.5,54.0,-0.0094,-0.011768287270348465,-0.011705108013225145,0.002974152809842828
c.1105,1105,-287.5,3837.5,54.0,-0.0094,-0.009824108238160684,-0.009939588272261792,0.0028674943662743853
c.1106,1106,-287.5,3862.5,54.0,-0.0094,-0.010786600864893333,-0.010792998156048884,0.0027295390345578622
c.1107,1107,-287.5,3887.5,54.0,-0.0094,-0.011726265083858815,-0.011752956219236228,0.0023404121686612617
c.1108,1108,-287.5,3912.5,54.0,-0.0094,-0.010522826436673256,-0.010517893486775906,0.0027565609260227332
c.1109,1109,-287.5,3937.5,54.0,-0.0094,-0.010311335266897684,-0.010448329479070474,0.0034329804133329932
c.1167,1167,-262.5,3687.5,54.0,-0.0094,-0.010007387218524573,-0.010056188144048336,0.003601829854479342
c.1168,1168,-262.5,3712.5,54.0,-0.0094,-0.010536640191304384,-0.010525837188191209,0.0035000512596283636
c.1169,1169,-262.5,3737.5,54.0,-0.0094,-0.011479154513324706,-0.01153899677228291,0.00336038889901285
c.1170,1170,-262.5,3762.5,54.0,-0.0094,-0.012690857183887462,-0.012767819765718197,0.003164883854140563
c.1171,1171,-262.5,3787.5,54.0,-0.0094,-0.012305692231941641,-0.012458480769496655,0.0031969184022785616
c.1172,1172,-262.5,3812.5,54.0,-0.0094,-0.011796622545365409,-0.011764420947701311,0.003430068452759103
c.1173,1173,-262.5,3837.5,54.0,-0.0094,-0.01043639009317235,-0.01038179496605007,0.0027074042320608034
c.1174,1174,-262.5,3862.5,54.0,-0.0094,-0.010204036158718326,-0.010150815985373807,0.002668254954002517
c.1175,1175,-262.5,3887.5,54.0,-0.0094,-0.010563600049071342,-0.010555095471083945,0.0022616977010823736
c.1176,1176,-262.5,3912.5,54.0,-0.0094,-0.01385309587682172,-0.013865168519732851,0.0022146475345817865
c.1177,1177,-262.5,3937.5,54.0,-0.0094,-0.01253667081498743,-0.012578994893538826,0.003439902731628174
c.1235,1235,-237.5,3687.5,54.0,-0.0094,-0.010002897387181903,-0.010004827699266073,0.003631255259918171
c.1236,1236,-237.5,3712.5,54.0,-0.0094,-0.010718073904502577,-0.010833681459417998,0.003427409656412709
c.1237,1237,-237.5,3737.5,54.0,-0.0094,-0.011303519559031916,-0.01132643541557592,0.0034067188096194687
c.1238,1238,-237.5,3762.5,54.0,-0.0094,-0.011622979107275068,-0.011587149678929378,0.003247375055380656
c.1239,1239,-237.5,3787.5,54.0,-0.0094,-0.01460942333129202,-0.014560627830792474,0.00299672384617778
c.1240,1240,-237.5,3812.5,54.0,-0.0094,-0.013493119071455884,-0.013433163665157163,0.0029154422180189573
c.1241,1241,-237.5,3837.5,54.0,-0.0094,-0.010492471124387663,-0.010479911607378344,0.0027249561067688886
c.1242,1242,-237.5,3862.5,54.0,-0.0094,-0.008932283106169977,-0.008919059734477236,0.0024276985429102587
c.1243,1243,-237.5,3887.5,54.0,-0.0094,-0.010273261137036737,-0.010264295880153738,0.0021650864071889927
c.1244,1244,-237.5,3912.5,54.0,-0.0094,-0.011875747830659244,-0.011848168083696872,0.002024668233200287
c.1245,1245,-237.5,3937.5,54.0,-0.0094,-0.010289220729390052,-0.010247682368900873,0.0025078390115549887
c.1246,1246,-237.5,3962.5,54.0,-0.0094,-0.010763435909624195,-0.010868100536572235,0.0035039087180425833
c.1304,1304,-212.5,3712.5,54.0,-0.0094,-0.009906595059768462,-0.009816579519904726,0.0034800492709984973
c.1305,1305,-212.5,3737.5,54.0,-0.0094,-0.009712714043236296,-0.009731345907181645,0.0034827596723223967
c.1306,1306,-212.5,3762.5,54.0,-0.0094,-0.01020704418037922,-0.010146362221271923,0.0031412302569411308
c.1307,1307,-212.5,3787.5,54.0,-0.0094,-0.011173544668063006,-0.011186178656744409,0.0030802715853979453
c.1308,1308,-212.5,3812.5,54.0,-0.0094,-0.012702861512760127,-0.012835098792830733,0.003055923569718925
c.1309,1309,-212.5,3837.5,54.0,-0.0094,-0.01345099747312626,-0.01351165972833054,0.0028799262390204316
c.1310,1310,-212.5,3862.5,54.0,-0.0094,-0.01157767791324222,-0.01158680496803043,0.002492998541506818
c.1311,1311,-212.5,3887.5,54.0,-0.0094,-0.008967550305311364,-0.008979885923081729,0.002230987435551801
c.1312,1312,-212.5,3912.5,54.0,-0.0094,-0.008626256880743588,-0.008583890489017821,0.0018963236584154815
c.1313,1313,-212.5,3937.5,54.0,-0.0094,-0.0059873785929491115,-0.00595929386247499,0.0023213416446448156
c.1314,1314,-212.5,3962.5,54.0,-0.0094,-0.010160505643755001,-0.010284781674123934,0.0031681514677317215
c.1315,1315,-212.5,3987.5,54.0,-0.0094,-0.010728572417352355,-0.010604555470211578,0.0034295030271261585
c.1316,1316,-212.5,4012.5,54.0,-0.0094,-0.010512578512052756,-0.010501066241669813,0.0034045939395767125
c.1374,1374,-187.5,3762.5,54.0,-0.0094,-0.010374693272845731,-0.010406382599404752,0.0035297420567083713
c.1375,1375,-187.5,3787.5,54.0,-0.0094,-0.011306061580536384,-0.01117448129440952,0.003325807393246239
c.1376,1376,-187.5,3812.5,54.0,-0.0094,-0.011647248812767755,-0.01160456225926403,0.003193595640310919
c.1377,1377,-187.5,3837.5,54.0,-0.0094,-0.011482519944257686,-0.011469894032040951,0.0031637857711216332
c.1378,1378,-187.5,3862.5,54.0,-0.0094,-0.012115993925729245,-0.012172742046935529,0.002690348805706768
c.1379,1379,-187.5,3887.5,54.0,-0.0094,-0.011970848468709458,-0.011934200158608268,0.0022605321499237128
c.1380,1380,-187.5,3912.5,54.0,-0.0094,-0.006833378974223498,-0.006869061141682918,0.00219473033667542
c.1381,1381,-187.5,3937.5,54.0,-0.0094,-0.00857243933117692,-0.008524578330426642,0.002853937952162733
c.1382,1382,-187.5,3962.5,54.0,-0.0094,-0.009634485006590506,-0.009507761377661452,0.003319726718505657
c.1383,1383,-187.5,3987.5,54.0,-0.0094,-0.009085751663357048,-0.00913044429282531,0.003359313354983572
c.1384,1384,-187.5,4012.5,54.0,-0.0094,-0.008791550258252998,-0.00871379952743474,0.0032764075316513335
c.1385,1385,-187.5,4037.5,54.0,-0.0094,-0.008921972776116976,-0.008879633403527532,0.003792078472227454
c.1442,1442,-162.5,3762.5,54.0,-0.0094,-0.010335976520393626,-0.010347127404508044,0.0037559266816371774
c.1443,1443,-162.5,3787.5,54.0,-0.0094,-0.012489897847037483,-0.0124488188342982,0.003409676611937917
c.1444,1444,-162.5,3812.5,54.0,-0.0094,-0.01304795299894552,-0.013044012042906809,0.00301359945978916
c.1445,1445,-162.5,3837.5,54.0,-0.0094,-0.012964605194969,-0.012952693260816363,0.0028898455139521164
c.1446,1446,-162.5,3862.5,54.0,-0.0094,-0.012150863423745157,-0.012232751255364526,0.0028538957997832665
c.1447,1447,-162.5,3887.5,54.0,-0.0094,-0.010761724102943931,-0.010802726803543996,0.0024860670214237107
c.1448,1448,-162.5,3912.5,54.0,-0.0094,-0.008687239997509779,-0.008595604827712811,0.002465350344815169
c.1449,1449,-162.5,3937.5,54.0,-0.0094,-0.009292832425766485,-0.009365664764074563,0.0030287894701344115
c.1508,1508,-137.5,3712.5,54.0,-0.0094,-0.008787459654391185,-0.008752554815622272,0.003350503377523382
c.1509,1509,-137.5,3737.5,54.0,-0.0094,-0.00856707105478034,-0.008562867771928703,0.0032176582140948638
c.1510,1510,-137.5,3762.5,54.0,-0.0094,-0.0097153440799232,-0.009797164311181585,0.0030612130591720567
c.1511,1511,-137.5,3787.5,54.0,-0.0094,-0.010646272252958937,-0.010670770192900813,0.0032697126543481084
c.1512,1512,-137.5,3812.5,54.0,-0.0094,-0.011716601266413608,-0.011691850649100135,0.0029496509527380463
c.1513,1513,-137.5,3837.5,54.0,-0.0094,-0.011223812024462492,-0.011198103867090078,0.0031458246380226345
c.1514,1514,-137.5,3862.5,54.0,-0.0094,-0.009581012400040908,-0.009606089075059113,0.0029228263698681755
c.1515,1515,-137.5,3887.5,54.0,-0.0094,-0.007941722871250816,-0.00787286983860664,0.0028692425873827546
c.1516,1516,-137.5,3912.5,54.0,-0.0094,-0.007508680473528825,-0.007536954326556065,0.002651100163701999
c.1517,1517,-137.5,3937.5,54.0,-0.0094,-0.009841988502146246,-0.00981093116234617,0.002816530606116458
c.1576,1576,-112.5,3712.5,54.0,-0.0094,-0.008378492142320853,-0.008381573383910249,0.0033972305837196375
c.1577,1577,-112.5,3737.5,54.0,-0.0094,-0.00633565393961217,-0.006175847224537282,0.002974516933519206
c.1578,1578,-112.5,3762.5,54.0,-0.0094,-0.006108172539127399,-0.005991544085346596,0.0029300918149281216
c.1579,1579,-112.5,3787.5,54.0,-0.0094,-0.006637556434052432,-0.006538414395963456,0.002826625212098154
c.1580,1580,-112.5,3812.5,54.0,-0.0094,-0.008564745102478606,-0.00847488567586049,0.00318932421327896
c.1581,1581,-112.5,3837.5,54.0,-0.0094,-0.010625158282746572,-0.010610589244171787,0.003040900468320349
c.1582,1582,-112.5,3862.5,54.0,-0.0094,-0.00820397787911087,-0.008317952049518492,0.003226479474898181
c.1583,1583,-112.5,3887.5,54.0,-0.0094,-0.007392911377303093,-0.00736256585816324,0.0027215000776009903
c.1584,1584,-112.5,3912.5,54.0,-0.0094,-0.006852606669077247,-0.006736035493891385,0.002747971317504987
c.1585,1585,-112.5,3937.5,54.0,-0.0094,-0.008721177968877225,-0.008612795459549964,0.0030158620111679743
c.1586,1586,-112.5,3962.5,54.0,-0.0094,-0.00879221650843892,-0.008753471020831821,0.003361773549642971
c.1644,1644,-87.5,3712.5,54.0,-0.0094,-0.008273049771276138,-0.008252289945172412,0.0033878846104385637
c.1645,1645,-87.5,3737.5,54.0,-0.0094,-0.0067796423844108085,-0.006652996937841616,0.0029230342646699822
c.1646,1646,-87.5,3762.5,54.0,-0.0094,-0.003987025408840318,-0.0036935110893194104,0.002473429351303538
c.1647,1647,-87.5,3787.5,54.0,-0.0094,-0.005415115463925068,-0.005381948270993227,0.002546370549561826
c.1648,1648,-87.5,3812.5,54.0,-0.0094,-0.011359568107139126,-0.011306304065755755,0.0029497416143030313
c.1649,1649,-87.5,3837.5,54.0,-0.0094,-0.009950529312302746,-0.009945849123448374,0.0030866819324290935
c.1650,1650,-87.5,3862.5,54.0,-0.0094,-0.008309214734998783,-0.008334707791121866,0.0029836032375562616
c.1651,1651,-87.5,3887.5,54.0,-0.0094,-0.007966543200439876,-0.007978318571700997,0.0029337328453808466
c.1652,1652,-87.5,3912.5,54.0,-0.0094,-0.006575288880065302,-0.006504052593598104,0.002893406423972446
c.1653,1653,-87.5,3937.5,54.0,-0.0094,-0.008032898958080629,-0.008021900661687419,0.0030083803285659064
c.1654,1654,-87.5,3962.5,54.0,-0.0094,-0.010481758952942162,-0.010481459168204511,0.003381747736402605
c.1655,1655,-87.5,3987.5,54.0,-0.0094,-0.010247009882469703,-0.010240121968768907,0.003575643340638224
c.1712,1712,-62.5,3712.5,54.0,-0.0094,-0.009348054019094316,-0.009129784584893646,0.003296771886929433
c.1713,1713,-62.5,3737.5,54.0,-0.0094,-0.009109544877954137,-0.009241356850925638,0.0031310383748552766
c.1714,1714,-62.5,3762.5,54.0,-0.0094,-0.005812366866322919,-0.005730051747543846,0.0026158244612672376
c.1715,1715,-62.5,3787.5,54.0,-0.0094,-0.008863969027322388,-0.008842504003192487,0.002782198051210945
c.1716,1716,-62.5,3812.5,54.0,-0.0094,-0.015131192673995313,-0.01503355555447904,0.0030383113592416305
c.1717,1717,-62.5,3837.5,54.0,-0.0094,-0.00958551206590976,-0.009588217969018478,0.0033109703714455175
c.1718,1718,-62.5,3862.5,54.0,-0.0094,-0.010494570275764531,-0.010389603377660933,0.002926367942526458
c.1719,1719,-62.5,3887.5,54.0,-0.0094,-0.010637786866534549,-0.01065682624502736,0.002877311028216832
c.1720,1720,-62.5,3912.5,54.0,-0.0094,-0.008763234910729547,-0.00875989445202173,0.0030356771072401266
c.1721,1721,-62.5,3937.5,54.0,-0.0094,-0.010327766626591382,-0.010088361094993732,0.0029053271696820922
c.1722,1722,-62.5,3962.5,54.0,-0.0094,-0.011822945190488165,-0.011773231026786589,0.0032647235312100726
c.1723,1723,-62.5,3987.5,54.0,-0.0094,-0.01119247287656751,-0.011065485405039589,0.0035031480070852263
c.1724,1724,-62.5,4012.5,54.0,-0.0094,-0.010813485753189397,-0.010914922891630523,0.003706327112520028
c.1780,1780,-37.5,3712.5,54.0,-0.0094,-0.01082245529108884,-0.010870287431503589,0.003311507794847315
c.1781,1781,-37.5,3737.5,54.0,-0.0094,-0.012513630909452678,-0.012594410796714833,0.0032812239369778102
c.1782,1782,-37.5,3762.5,54.0,-0.0094,-0.01229429969985678,-0.012297569884098223,0.0029376842568836865
c.1783,1783,-37.5,3787.5,54.0,-0.0094,-0.014232032797824928,-0.014274781595366975,0.0026936431044686975
c.1784,1784,-37.5,3812.5,54.0,-0.0094,-0.013762050590556237,-0.013856955634183123,0.003037480249567072
c.1785,1785,-37.5,3837.5,54.0,-0.0094,-0.01212774702836178,-0.01217024753204906,0.0031365672678105427
c.1786,1786,-37.5,3862.5,54.0,-0.0094,-0.013715821101829876,-0.013621170413480689,0.0029889931319156656
c.1787,1787,-37.5,3887.5,54.0,-0.0094,-0.011339133897697926,-0.011282357819067362,0.0029127076628071825
c.1788,1788,-37.5,3912.5,54.0,-0.0094,-0.01306562043764414,-0.013066224481669247,0.003249447895766055
c.1789,1789,-37.5,3937.5,54.0,-0.0094,-0.012537229290180323,-0.012472331493883593,0.003037738485920197
