cell_name,cell_i,cellX,cellY,zoneUTM,c_a_erg,c_ca_mean,c_ca_med,c_ca_unc
c.2398,2398,187.5,3862.5,54.0,-0.01136,-0.012378693264635397,-0.01241624023289854,0.002618091914790858
c.2399,2399,187.5,3887.5,54.0,-0.01136,-0.010454405608779159,-0.010558884442113687,0.002572774651829047
c.2400,2400,187.5,3912.5,54.0,-0.01136,-0.011831810283824544,-0.011817833791081745,0.0023889336353186985
c.2401,2401,187.5,3937.5,54.0,-0.01136,-0.014196475831184146,-0.014149890581246768,0.002328723444387327
c.2402,2402,187.5,3962.5,54.0,-0.01136,-0.014851507332638866,-0.014870861530759371,0.0024288194230127898
c.2403,2403,187.5,3987.5,54.0,-0.01136,-0.015758078908401352,-0.015825232741737583,0.0024001495103686318
c.2404,2404,187.5,4012.5,54.0,-0.01136,-0.018253417206651464,-0.018171614502205266,0.0025453830687158455
c.2405,2405,187.5,4037.5,54.0,-0.01136,-0.013448732552662882,-0.01344881727186896,0.0026047444986998817
c.2406,2406,187.5,4062.5,54.0,-0.01136,-0.02043490467774734,-0.020455955554470037,0.0028328930421928763
c.2407,2407,187.5,4087.5,54.0,-0.01136,-0.020002289494530544,-0.019988407238323833,0.0028687846466107516
c.2408,2408,187.5,4112.5,54.0,-0.01136,-0.011652665921445026,-0.011726454231268418,0.002914777995398805
c.2409,2409,187.5,4137.5,54.0,-0.01136,-0.012046003572464548,-0.011912054915082869,0.0032242572862551727
c.2410,2410,187.5,4162.5,54.0,-0.01136,-0.013218051118875633,-0.013306702304106778,0.0034426278750476977
c.2461,2461,212.5,3737.5,54.0,-0.01136,-0.011295111356349082,-0.011293654546623792,0.0038822330733018135
c.2462,2462,212.5,3762.5,54.0,-0.01136,-0.01174034317818322,-0.011538274458291725,0.0038489036464332427
c.2463,2463,212.5,3787.5,54.0,-0.01136,-0.01273678922857418,-0.012992053731547297,0.003639648861372875
c.2464,2464,212.5,3812.5,54.0,-0.01136,-0.014109770308513826,-0.014179480537382619,0.003577063914186463
c.2465,2465,212.5,3837.5,54.0,-0.01136,-0.016267423670516843,-0.01622807977419274,0.0027432107988019303
c.2466,2466,212.5,3862.5,54.0,-0.01136,-0.016332707404684864,-0.016403214299787677,0.002619044563704153
c.2467,2467,212.5,3887.5,54.0,-0.01136,-0.012610118505854275,-0.012701397380142629,0.002483130603502131
c.2468,2468,212.5,3912.5,54.0,-0.01136,-0.014235660927106345,-0.014244490646431024,0.0022738908953683318
c.2469,2469,212.5,3937.5,54.0,-0.01136,-0.01327723799079223,-0.01322730358473623,0.0023214127508805783
c.2470,2470,212.5,3962.5,54.0,-0.01136,-0.01193482720185124,-0.011898287063222013,0.00262522501075217
c.2471,2471,212.5,3987.5,54.0,-0.01136,-0.014090017282207278,-0.014150712698223353,0.002468601148354771
c.2472,2472,212.5,4012.5,54.0,-0.01136,-0.011834507199928884,-0.011871135487928751,0.0027086615712678614
c.2473,2473,212.5,4037.5,54.0,-0.01136,-0.01526201432207993,-0.015244186696545262,0.0028267134687132013
c.2474,2474,212.5,4062.5,54.0,-0.01136,-0.017426864613365487,-0.017398984056978605,0.002961009018319626
c.2475,2475,212.5,4087.5,54.0,-0.01136,-0.01428888446669524,-0.014322702600774038,0.0029828179998621935
c.2476,2476,212.5,4112.5,54.0,-0.01136,-0.013005866030835268,-0.01303109207130149,0.0030415546446639604
c.2477,2477,212.5,4137.5,54.0,-0.01136,-0.012821717497005175,-0.012741156346938017,0.002997816511356443
c.2478,2478,212.5,4162.5,54.0,-0.01136,-0.012611806703114804,-0.012570457795879774,0.003344911196187309
c.2479,2479,212.5,4187.5,54.0,-0.01136,-0.012574158591892457,-0.012641893921458145,0.003554373309541719
c.2530,2530,237.5,3762.5,54.0,-0.01136,-0.01187522672115492,-0.011914478665668027,0.0036053184466746926
c.2531,2531,237.5,3787.5,54.0,-0.01136,-0.012733565199183337,-0.012744044562846318,0.0034908356492078345
c.2532,2532,237.5,3812.5,54.0,-0.01136,-0.013634416778355446,-0.013587528746116862,0.0038631583572992234
c.2533,2533,237.5,3837.5,54.0,-0.01136,-0.01609933609623789,-0.016142903389756533,0.0027577937551420744
c.2534,2534,237.5,3862.5,54.0,-0.01136,-0.00845387898183944,-0.008436926544813567,0.002284668232817415
c.2535,2535,237.5,3887.5,54.0,-0.01136,-0.009643509145151689,-0.009748710267966131,0.0020713355731349246
c.2536,2536,237.5,3912.5,54.0,-0.01136,-0.01781346285810387,-0.01778767519081193,0.0021960605020737278
c.2537,2537,237.5,3937.5,54.0,-0.01136,-0.01104868866628592,-0.011013158975984146,0.002489796433077305
c.2538,2538,237.5,3962.5,54.0,-0.01136,-0.008224834860071589,-0.008341253874160098,0.0025579307689516458
c.2539,2539,237.5,3987.5,54.0,-0.01136,-0.007202800358293235,-0.0071544569849094665,0.002557219115675848
c.2540,2540,237.5,4012.5,54.0,-0.01136,-0.010777506783109042,-0.010703883458370806,0.0026988114266121212
c.2541,2541,237.5,4037.5,54.0,-0.01136,-0.007719314491962001,-0.007662683485388655,0.002401052874582281
c.2542,2542,237.5,4062.5,54.0,-0.01136,-0.009781281325949564,-0.009702639214884838,0.0025112282636977614
c.2543,2543,237.5,4087.5,54.0,-0.01136,-0.013814363588531602,-0.013784686594102442,0.002883353602681368
c.2544,2544,237.5,4112.5,54.0,-0.01136,-0.012757398640518303,-0.012742478136810936,0.002631899182320118
c.2545,2545,237.5,4137.5,54.0,-0.01136,-0.01191618636551153,-0.011891367131656772,0.0031006540479993554
c.2546,2546,237.5,4162.5,54.0,-0.01136,-0.012289141161293466,-0.012083154272406455,0.0032910966896644803
c.2547,2547,237.5,4187.5,54.0,-0.01136,-0.012489972384568348,-0.012344567819856135,0.0034515809273738527
c.2599,2599,262.5,3787.5,54.0,-0.01136,-0.012502126967873244,-0.012505340641394188,0.0038488528348710775
c.2600,2600,262.5,3812.5,54.0,-0.01136,-0.013287580000383657,-0.013285555020318245,0.003752145304550511
c.2601,2601,262.5,3837.5,54.0,-0.01136,-0.015135348667608881,-0.015166247591083766,0.002889283208001585
c.2602,2602,262.5,3862.5,54.0,-0.01136,-0.00678690086999038,-0.006797349713787698,0.0018748915602263033
c.2603,2603,262.5,3887.5,54.0,-0.01136,-0.013854531218305108,-0.013882037118696483,0.0020222918447582597
c.2604,2604,262.5,3912.5,54.0,-0.01136,-0.014962239769628759,-0.014987035384992567,0.002046256606740249
c.2605,2605,262.5,3937.5,54.0,-0.01136,-0.013380210043171453,-0.013312184090968331,0.002418786481862288
c.2606,2606,262.5,3962.5,54.0,-0.01136,-0.009759052104462181,-0.009753254385668722,0.0024745509278087476
c.2607,2607,262.5,3987.5,54.0,-0.01136,-0.010220634259471418,-0.01005487828061257,0.0029025946182839194
c.2608,2608,262.5,4012.5,54.0,-0.01136,-0.01055139992342516,-0.010519901561032951,0.002939384222868524
c.2609,2609,262.5,4037.5,54.0,-0.01136,-0.011922630157500296,-0.011865448111830192,0.002870552338110107
c.2610,2610,262.5,4062.5,54.0,-0.01136,-0.008709055688611593,-0.008679103727329864,0.0025526045005070234
c.2611,2611,262.5,4087.5,54.0,-0.01136,-0.014109221391260368,-0.01407223476221643,0.0021208111658095313
c.2612,2612,262.5,4112.5,54.0,-0.01136,-0.013746674003233773,-0.013845707691320097,0.0023674967138407202
c.2613,2613,262.5,4137.5,54.0,-0.01136,-0.012636660850221009,-0.012625142305265104,0.002760182726935423
c.2614,2614,262.5,4162.5,54.0,-0.01136,-0.014791436400352085,-0.014875046287522793,0.003087616958612711
c.2615,2615,262.5,4187.5,54.0,-0.01136,-0.013106052055291872,-0.013128274251027269,0.0025810657880491685
c.2616,2616,262.5,4212.5,54.0,-0.01136,-0.011820491256971495,-0.011788882107593292,0.0038665681343559885
c.2668,2668,287.5,3812.5,54.0,-0.01136,-0.012826440030817862,-0.012891261260429141,0.0037367637788892306
c.2669,2669,287.5,3837.5,54.0,-0.01136,-0.008288946308026042,-0.00833925993830873,0.0025404971236014044
c.2670,2670,287.5,3862.5,54.0,-0.01136,-0.0021442142131207834,-0.0019905881763848787,0.001426824106488758
c.2671,2671,287.5,3887.5,54.0,-0.01136,-0.01389987842641899,-0.013839466414706982,0.0021260091086545275
c.2672,2672,287.5,3912.5,54.0,-0.01136,-0.008532306880220676,-0.008592184781247176,0.0018201286890167567
c.2673,2673,287.5,3937.5,54.0,-0.01136,-0.00935221063986858,-0.009296699750813256,0.0022381463051309052
c.2674,2674,287.5,3962.5,54.0,-0.01136,-0.006759139819446839,-0.006728995667980741,0.002506793027692219
c.2675,2675,287.5,3987.5,54.0,-0.01136,-0.01121000556520638,-0.011266671253349722,0.0028341048635674845
c.2676,2676,287.5,4012.5,54.0,-0.01136,-0.014686438149567833,-0.014707405010679742,0.0026898449621700865
c.2677,2677,287.5,4037.5,54.0,-0.01136,-0.01671511330909424,-0.016689050506172483,0.0025710495910696686
c.2678,2678,287.5,4062.5,54.0,-0.01136,-0.02163105122799587,-0.02166293954313464,0.0025950340898779722
c.2679,2679,287.5,4087.5,54.0,-0.01136,-0.015004856244906191,-0.014993933896852142,0.00199388737217384
c.2680,2680,287.5,4112.5,54.0,-0.01136,-0.014105561543876233,-0.01414054212571221,0.0017404222055594784
c.2681,2681,287.5,4137.5,54.0,-0.01136,-0.012895728946102572,-0.012824830026355385,0.0027647599039585372
c.2682,2682,287.5,4162.5,54.0,-0.01136,-0.010332574879430978,-0.010402157895665499,0.003022558205230822
c.2683,2683,287.5,4187.5,54.0,-0.01136,-0.010613251874113392,-0.010741274806050914,0.0028417894217714376
c.2684,2684,287.5,4212.5,54.0,-0.01136,-0.011044965209506163,-0.011053308707076787,0.0032523814859327614
c.2685,2685,287.5,4237.5,54.0,-0.01136,-0.01226533672613659,-0.012245313785466871,0.0037953263740138758
c.2735,2735,312.5,3787.5,54.0,-0.01136,-0.015062002670118651,-0.015160131414901103,0.00388908501109183
c.2736,2736,312.5,3812.5,54.0,-0.01136,-0.01686024764337307,-0.016782872154390463,0.00327660604591999
c.2737,2737,312.5,3837.5,54.0,-0.01136,-0.015132704561585395,-0.0151780114575912,0.0029713304966012986
c.2738,2738,312.5,3862.5,54.0,-0.01136,-0.011702957349659256,-0.011820450919206764,0.002719331512304705
c.2739,2739,312.5,3887.5,54.0,-0.01136,-0.015769517947019026,-0.015698219924496923,0.0023783104258554154
c.2740,2740,312.5,3912.5,54.0,-0.01136,-0.006277575335982852,-0.006260954464235221,0.002275431981552803
c.2741,2741,312.5,3937.5,54.0,-0.01136,-0.00940756595743889,-0.00949724151336864,0.002024793008957549
c.2742,2742,312.5,3962.5,54.0,-0.01136,-0.01519315932378324,-0.015186986781559568,0.002368788318535299
c.2743,2743,312.5,3987.5,54.0,-0.01136,-0.01566552144233419,-0.015624153933554347,0.0026334747568951492
c.2744,2744,312.5,4012.5,54.0,-0.01136,-0.012541389198842751,-0.012476009355240977,0.00264475598815635
c.2745,2745,312.5,4037.5,54.0,-0.01136,-0.011234516791937576,-0.011279386633416053,0.0025261423672426975
c.2746,2746,312.5,4062.5,54.0,-0.01136,-0.010724820617899252,-0.010716629811089189,0.0023046169333466524
c.2747,2747,312.5,4087.5,54.0,-0.01136,-0.007844128325965836,-0.007794871299566413,0.0020488833560448542
c.2748,2748,312.5,4112.5,54.0,-0.01136,-0.010120011680450324,-0.010189280312960175,0.0019415020218606254
c.2749,2749,312.5,4137.5,54.0,-0.01136,-0.00916827880453174,-0.0090613835350732,0.0023518099394612044
c.2750,2750,312.5,4162.5,54.0,-0.01136,-0.007318871779387258,-0.007326701911007485,0.0021071365836722324
c.2751,2751,312.5,4187.5,54.0,-0.01136,-0.008762352145770187,-0.008731893065854156,0.0032325851007990363
c.2752,2752,312.5,4212.5,54.0,-0.01136,-0.01204246237647612,-0.012012531688347795,0.0031936945074451757
c.2753,2753,312.5,4237.5,54.0,-0.01136,-0.011424434087860917,-0.011454825984724267,0.003675072064129063
c.2754,2754,312.5,4262.5,54.0,-0.01136,-0.011134553375213513,-0.011039462453835098,0.0037340906845713803
c.2801,2801,337.5,3737.5,54.0,-0.01136,-0.011999560361863455,-0.012045895272393022,0.004084039724430493
c.2802,2802,337.5,3762.5,54.0,-0.01136,-0.01578549692629063,-0.015695853153679308,0.0035703353900497156
c.2803,2803,337.5,3787.5,54.0,-0.01136,-0.018975589037259002,-0.018892749873377968,0.0031353901145075584
c.2804,2804,337.5,3812.5,54.0,-0.01136,-0.017062857110731723,-0.01692391046159137,0.0029688595285679606
c.2805,2805,337.5,3837.5,54.0,-0.01136,-0.014426939955974714,-0.01451715442808129,0.0030831479721997825
c.2806,2806,337.5,3862.5,54.0,-0.01136,-0.01586227573059791,-0.015899662368294966,0.003219588283552172
c.2807,2807,337.5,3887.5,54.0,-0.01136,-0.0135432257418394,-0.013526953338912694,0.002958049343276153
c.2808,2808,337.5,3912.5,54.0,-0.01136,-0.012026339619881012,-0.012027155861241968,0.0028289844839892286
c.2809,2809,337.5,3937.5,54.0,-0.01136,-0.016946652555440353,-0.01692251391544008,0.00262185522863903
c.2810,2810,337.5,3962.5,54.0,-0.01136,-0.01822527506676875,-0.01820130094180309,0.002382475508355633
c.2811,2811,337.5,3987.5,54.0,-0.01136,-0.015443242712711292,-0.01547349761452809,0.002392068244139694
c.2812,2812,337.5,4012.5,54.0,-0.01136,-0.009677457772204497,-0.00960033158323113,0.002331339647299725
