cell_name,cell_i,cellX,cellY,zoneUTM,c_a_erg,c_ca_mean,c_ca_med,c_ca_unc
c.1168,1168,-262.5,3712.5,54.0,-0.00247,-0.003123309044344274,-0.0030445193338343823,0.001369304449955734
c.1169,1169,-262.5,3737.5,54.0,-0.00247,-0.0028205198535145772,-0.0027464918026544917,0.001318910408705854
c.1170,1170,-262.5,3762.5,54.0,-0.00247,-0.002620810049474549,-0.002567786736682777,0.001234212401413546
c.1171,1171,-262.5,3787.5,54.0,-0.00247,-0.0024914799406018603,-0.0024769687557120368,0.0012592221200755076
c.1172,1172,-262.5,3812.5,54.0,-0.00247,-0.0023721314177643877,-0.002315406891676866,0.001209742677361772
c.1173,1173,-262.5,3837.5,54.0,-0.00247,-0.0020364905281418694,-0.0019712678125796165,0.0011198024988669929
c.1174,1174,-262.5,3862.5,54.0,-0.00247,-0.0011969334847833253,-0.0010802045765978458,0.0008324880311252401
c.1175,1175,-262.5,3887.5,54.0,-0.00247,-0.0007735063297544011,-0.0006252355620350039,0.0006093170283628085
c.1176,1176,-262.5,3912.5,54.0,-0.00247,-0.002987023485179692,-0.0029424368641007828,0.001091903914699166
c.1177,1177,-262.5,3937.5,54.0,-0.00247,-0.003122141455490379,-0.0030712274988773346,0.0012724720438730376
c.1235,1235,-237.5,3687.5,54.0,-0.00247,-0.003071153088161899,-0.003006771142409752,0.0014355338724968743
c.1236,1236,-237.5,3712.5,54.0,-0.00247,-0.0028778703274788668,-0.0028054792189819077,0.001415822481722553
c.1237,1237,-237.5,3737.5,54.0,-0.00247,-0.002662183350745962,-0.002662522943921551,0.001275496404624162
c.1238,1238,-237.5,3762.5,54.0,-0.00247,-0.002436819057073926,-0.0023935766944727078,0.0012425101592220865
c.1239,1239,-237.5,3787.5,54.0,-0.00247,-0.0024242818406857987,-0.0024021637815333746,0.001245996161606764
c.1240,1240,-237.5,3812.5,54.0,-0.00247,-0.002456599907563318,-0.0023892125510102565,0.001196896144338278
c.1241,1241,-237.5,3837.5,54.0,-0.00247,-0.002480776896638344,-0.0024681063220738375,0.001141253127672221
c.1242,1242,-237.5,3862.5,54.0,-0.00247,-0.0018702965873368185,-0.0017491697460365577,0.001016887053321358
c.1243,1243,-237.5,3887.5,54.0,-0.00247,-0.0008317923511678202,-0.0007048328598879784,0.0006469731767163049
c.1244,1244,-237.5,3912.5,54.0,-0.00247,-0.0008753755649960345,-0.0007698061087374581,0.000634037758575772
c.1245,1245,-237.5,3937.5,54.0,-0.00247,-0.00271730941555845,-0.0026958090797046174,0.0011366460496985461
c.1246,1246,-237.5,3962.5,54.0,-0.00247,-0.00335868825606174,-0.003401132045419362,0.001445433903282227
c.1304,1304,-212.5,3712.5,54.0,-0.00247,-0.0028610948488608447,-0.0027894341631701635,0.0014109554230220809
c.1305,1305,-212.5,3737.5,54.0,-0.00247,-0.0026552549549557825,-0.0026558976091107757,0.0013329466106947296
c.1306,1306,-212.5,3762.5,54.0,-0.00247,-0.0025978869069901997,-0.002503679967373176,0.0012763888688822446
c.1307,1307,-212.5,3787.5,54.0,-0.00247,-0.0025989923744534865,-0.0025619362745845226,0.0012327449230078262
c.1308,1308,-212.5,3812.5,54.0,-0.00247,-0.002709081943901377,-0.0026811632059477192,0.0011956667634090154
c.1309,1309,-212.5,3837.5,54.0,-0.00247,-0.002913539969690897,-0.0028884327735258456,0.0012351865196119382
c.1310,1310,-212.5,3862.5,54.0,-0.00247,-0.0031893632160486817,-0.0031787411500149776,0.0012244321883952795
c.1311,1311,-212.5,3887.5,54.0,-0.00247,-0.002387770207792604,-0.002382846246035306,0.0011136440290061102
c.1312,1312,-212.5,3912.5,54.0,-0.00247,-0.0006103743286440315,-0.0004906871735239355,0.0004956912330916551
c.1313,1313,-212.5,3937.5,54.0,-0.00247,-0.002954117213602927,-0.0029058010727026186,0.0012362295596194661
c.1314,1314,-212.5,3962.5,54.0,-0.00247,-0.003634902474704326,-0.0035987485821371012,0.0013613514376838317
c.1315,1315,-212.5,3987.5,54.0,-0.00247,-0.00394687005066167,-0.003926427291719664,0.0014990586252200161
c.1316,1316,-212.5,4012.5,54.0,-0.00247,-0.0037777126626027755,-0.0038379370365082257,0.0015152561034148598
c.1374,1374,-187.5,3762.5,54.0,-0.00247,-0.0026919064274664086,-0.0026353908982465223,0.0013277157582591839
c.1375,1375,-187.5,3787.5,54.0,-0.00247,-0.002626072467916121,-0.002594467807703872,0.0012915476927461915
c.1376,1376,-187.5,3812.5,54.0,-0.00247,-0.002563852074415883,-0.002546891301194761,0.0012871341402988046
c.1377,1377,-187.5,3837.5,54.0,-0.00247,-0.002448358503459467,-0.0023584928071520095,0.001200190052981695
c.1378,1378,-187.5,3862.5,54.0,-0.00247,-0.002472816665888288,-0.002440923626441599,0.001146137099852312
c.1379,1379,-187.5,3887.5,54.0,-0.00247,-0.003068660220488815,-0.0030929317150758034,0.0011324867864014165
c.1380,1380,-187.5,3912.5,54.0,-0.00247,-0.0028363968367447305,-0.002816456752816378,0.0009892019871878353
c.1381,1381,-187.5,3937.5,54.0,-0.00247,-0.0027167844791239934,-0.0026511793792922617,0.0012444104411965299
c.1382,1382,-187.5,3962.5,54.0,-0.00247,-0.0034348933670127584,-0.0033897157218561952,0.0013594343649439608
c.1383,1383,-187.5,3987.5,54.0,-0.00247,-0.003613489856972078,-0.003577228180516063,0.0014952664157264592
c.1384,1384,-187.5,4012.5,54.0,-0.00247,-0.0036201699921761927,-0.0036084553439803676,0.001484785136402339
c.1385,1385,-187.5,4037.5,54.0,-0.00247,-0.0034618003985807254,-0.0034364643199875427,0.0015109741429212504
c.1442,1442,-162.5,3762.5,54.0,-0.00247,-0.002435023229518792,-0.0023591203058027964,0.0012686206794380894
c.1443,1443,-162.5,3787.5,54.0,-0.00247,-0.002230067298213456,-0.0021072728164763157,0.0011496079342868532
c.1444,1444,-162.5,3812.5,54.0,-0.00247,-0.002043912490045954,-0.0019376925715156317,0.001124611045764786
c.1445,1445,-162.5,3837.5,54.0,-0.00247,-0.0020313627660306765,-0.001959115512015658,0.0011561490542399222
c.1446,1446,-162.5,3862.5,54.0,-0.00247,-0.0022357474719261567,-0.0022258667012537633,0.0010764257436504051
c.1447,1447,-162.5,3887.5,54.0,-0.00247,-0.0024771946020624783,-0.002474445296666974,0.0010985897818529369
c.1448,1448,-162.5,3912.5,54.0,-0.00247,-0.003999812799841909,-0.003975337575810497,0.0011793955449654568
c.1449,1449,-162.5,3937.5,54.0,-0.00247,-0.0027842846759723854,-0.0027537891392851507,0.0012665846475100515
c.1508,1508,-137.5,3712.5,54.0,-0.00247,-0.0025654822659819583,-0.0024562587024323764,0.001249104728067784
c.1509,1509,-137.5,3737.5,54.0,-0.00247,-0.0023871439161334434,-0.002332880396192333,0.0012469174583161185
c.1510,1510,-137.5,3762.5,54.0,-0.00247,-0.0020793359895077096,-0.0020263026560319013,0.001128249328338796
c.1511,1511,-137.5,3787.5,54.0,-0.00247,-0.0015788198659308188,-0.0014396197718773898,0.0009878486796032538
c.1512,1512,-137.5,3812.5,54.0,-0.00247,-0.0013784156504800678,-0.0012104386823453984,0.0009606454578647932
c.1513,1513,-137.5,3837.5,54.0,-0.00247,-0.0016560189673078304,-0.0015123533834311652,0.001063001784878664
c.1514,1514,-137.5,3862.5,54.0,-0.00247,-0.0016648802846675364,-0.0015573785431953007,0.0010532490469452977
c.1515,1515,-137.5,3887.5,54.0,-0.00247,-0.002582584162258229,-0.0025295224227302364,0.0010968207935728412
c.1516,1516,-137.5,3912.5,54.0,-0.00247,-0.003554517839039505,-0.003564403062619146,0.0011980158072299658
c.1517,1517,-137.5,3937.5,54.0,-0.00247,-0.0029478767195408005,-0.0029299041021322437,0.001231865717300596
c.1576,1576,-112.5,3712.5,54.0,-0.00247,-0.0023983790883395136,-0.0023412358795592506,0.0012779270384115017
c.1577,1577,-112.5,3737.5,54.0,-0.00247,-0.0021255207183104733,-0.0020167965187343068,0.0011958374331229882
c.1578,1578,-112.5,3762.5,54.0,-0.00247,-0.0018410733174619401,-0.0017178314198904592,0.0011089760658337707
c.1579,1579,-112.5,3787.5,54.0,-0.00247,-0.001137859682609044,-0.0009549142987413629,0.0008293345730514829
c.1580,1580,-112.5,3812.5,54.0,-0.00247,-0.0012000716779961833,-0.001071525410265536,0.0008090214691766226
c.1581,1581,-112.5,3837.5,54.0,-0.00247,-0.0012839779503766536,-0.0011249729782448876,0.0009140257749533584
c.1582,1582,-112.5,3862.5,54.0,-0.00247,-0.001641779914981879,-0.0015233329260361055,0.0010380921060054611
c.1583,1583,-112.5,3887.5,54.0,-0.00247,-0.002832687401386433,-0.0028364726005738997,0.0011270236360351688
c.1584,1584,-112.5,3912.5,54.0,-0.00247,-0.003073273840009902,-0.0030495513321598536,0.001187588833289333
c.1585,1585,-112.5,3937.5,54.0,-0.00247,-0.002624775158024958,-0.0025439880357704244,0.001205260062558143
c.1586,1586,-112.5,3962.5,54.0,-0.00247,-0.002862037435680702,-0.002829897034552809,0.001355514989183567
c.1645,1645,-87.5,3737.5,54.0,-0.00247,-0.002075750308148344,-0.0019887001232622684,0.0012328225554303093
c.1646,1646,-87.5,3762.5,54.0,-0.00247,-0.0017121010223103475,-0.0016388489733802753,0.0010254044954617265
c.1647,1647,-87.5,3787.5,54.0,-0.00247,-0.0009711338647914786,-0.0008499718200320535,0.0007274594774100929
c.1648,1648,-87.5,3812.5,54.0,-0.00247,-0.0011226306617048193,-0.0009732103358965408,0.000826994386148941
c.1649,1649,-87.5,3837.5,54.0,-0.00247,-0.0014526279895078615,-0.001316172292333411,0.0009413065254639013
c.1650,1650,-87.5,3862.5,54.0,-0.00247,-0.0019938833887911743,-0.0018991327398379574,0.001110409178541582
c.1651,1651,-87.5,3887.5,54.0,-0.00247,-0.0028034255953677187,-0.0027412064479731104,0.0012887798844384295
c.1652,1652,-87.5,3912.5,54.0,-0.00247,-0.0025914328217994977,-0.0025142486051954347,0.0011643375668374334
c.1653,1653,-87.5,3937.5,54.0,-0.00247,-0.002444192618043287,-0.0024310173972211663,0.0011956909708754095
c.1654,1654,-87.5,3962.5,54.0,-0.00247,-0.002874085178947292,-0.002792448747666945,0.0013476992484936245
c.1655,1655,-87.5,3987.5,54.0,-0.00247,-0.003469566533994736,-0.003457132575286675,0.0014314011054005144
c.1713,1713,-62.5,3737.5,54.0,-0.00247,-0.0024313314413254307,-0.0023122449458678907,0.0013548467868797485
c.1714,1714,-62.5,3762.5,54.0,-0.00247,-0.001674054158176334,-0.0015563136358449706,0.0010680264401529101
c.1715,1715,-62.5,3787.5,54.0,-0.00247,-0.0009257441213272903,-0.0007545608996303342,0.0007104651105432596
c.1716,1716,-62.5,3812.5,54.0,-0.00247,-0.001811367774590303,-0.0016714021484511418,0.001091290534937635
c.1717,1717,-62.5,3837.5,54.0,-0.00247,-0.0016694569590154807,-0.0015183504871166447,0.00105389918081455
c.1718,1718,-62.5,3862.5,54.0,-0.00247,-0.002092191851787701,-0.002018032829002001,0.0011658559510388808
c.1719,1719,-62.5,3887.5,54.0,-0.00247,-0.0027994398047526065,-0.0027730937975713344,0.00119490194344763
c.1720,1720,-62.5,3912.5,54.0,-0.00247,-0.002615875021505707,-0.002578230744450161,0.0012574162091970398
c.1721,1721,-62.5,3937.5,54.0,-0.00247,-0.0031682191071158616,-0.0030904776263721433,0.0013236831159487992
c.1722,1722,-62.5,3962.5,54.0,-0.00247,-0.003075269647912018,-0.002996030383754611,0.0012940197293811152
c.1723,1723,-62.5,3987.5,54.0,-0.00247,-0.00416147832969107,-0.004128654169098012,0.0014797538468958944
c.1724,1724,-62.5,4012.5,54.0,-0.00247,-0.004536443826924228,-0.0045051734942582545,0.0015102023511466222
c.1782,1782,-37.5,3762.5,54.0,-0.00247,-0.0028589768420571007,-0.0028344525952162317,0.0012145120210072964
c.1783,1783,-37.5,3787.5,54.0,-0.00247,-0.0019539044594461055,-0.0019123015451391894,0.0010817438618480031
c.1784,1784,-37.5,3812.5,54.0,-0.00247,-0.0022356608592496744,-0.0021731945893372732,0.0011589514793593967
c.1785,1785,-37.5,3837.5,54.0,-0.00247,-0.0024406941971840315,-0.0024165553827797926,0.0012311173983873664
c.1786,1786,-37.5,3862.5,54.0,-0.00247,-0.0025071191268534977,-0.002499975234959927,0.001269212042164374
c.1787,1787,-37.5,3887.5,54.0,-0.00247,-0.0030995088916252068,-0.0030773695632141346,0.0012148211704443865
